season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1994,1,1994-09-04T00:00:00+00:00,Bears,21,9,Buccaneers
1994,1,1994-09-04T00:00:00+00:00,Bengals,20,28,Browns
1994,1,1994-09-04T00:00:00+00:00,Bills,3,23,Jets
1994,1,1994-09-04T00:00:00+00:00,Broncos,34,37,Chargers
1994,1,1994-09-04T00:00:00+00:00,Colts,45,21,Oilers
1994,1,1994-09-04T00:00:00+00:00,Dolphins,39,35,Patriots
1994,1,1994-09-04T00:00:00+00:00,Giants,28,23,Eagles
1994,1,1994-09-04T00:00:00+00:00,Lions,31,28,Falcons
1994,1,1994-09-04T00:00:00+00:00,Packers,16,10,Vikings
1994,1,1994-09-04T00:00:00+00:00,Rams,14,12,Cardinals
1994,1,1994-09-04T00:00:00+00:00,Redskins,7,28,Seahawks
1994,1,1994-09-04T00:00:00+00:00,Saints,17,30,Chiefs
1994,1,1994-09-04T00:00:00+00:00,Steelers,9,26,Cowboys
1994,1,1994-09-05T00:00:00+00:00,49ers,44,14,Raiders
1994,2,1994-09-11T00:00:00+00:00,Browns,10,17,Steelers
1994,2,1994-09-11T00:00:00+00:00,Buccaneers,24,10,Colts
1994,2,1994-09-11T00:00:00+00:00,Cardinals,17,20,Giants
1994,2,1994-09-11T00:00:00+00:00,Chargers,27,10,Bengals
1994,2,1994-09-11T00:00:00+00:00,Chiefs,24,17,49ers
1994,2,1994-09-11T00:00:00+00:00,Cowboys,20,17,Oilers
1994,2,1994-09-11T00:00:00+00:00,Falcons,31,13,Rams
1994,2,1994-09-11T00:00:00+00:00,Jets,25,22,Broncos
1994,2,1994-09-11T00:00:00+00:00,Packers,14,24,Dolphins
1994,2,1994-09-11T00:00:00+00:00,Patriots,35,38,Bills
1994,2,1994-09-11T00:00:00+00:00,Raiders,9,38,Seahawks
1994,2,1994-09-11T00:00:00+00:00,Saints,24,38,Redskins
1994,2,1994-09-11T00:00:00+00:00,Vikings,10,3,Lions
1994,2,1994-09-12T00:00:00+00:00,Eagles,30,22,Bears
1994,3,1994-09-18T00:00:00+00:00,Bears,14,42,Vikings
1994,3,1994-09-18T00:00:00+00:00,Bengals,28,31,Patriots
1994,3,1994-09-18T00:00:00+00:00,Broncos,16,48,Raiders
1994,3,1994-09-18T00:00:00+00:00,Browns,32,0,Cardinals
1994,3,1994-09-18T00:00:00+00:00,Buccaneers,7,9,Saints
1994,3,1994-09-18T00:00:00+00:00,Dolphins,28,14,Jets
1994,3,1994-09-18T00:00:00+00:00,Eagles,13,7,Packers
1994,3,1994-09-18T00:00:00+00:00,Falcons,10,30,Chiefs
1994,3,1994-09-18T00:00:00+00:00,Giants,31,23,Redskins
1994,3,1994-09-18T00:00:00+00:00,Oilers,7,15,Bills
1994,3,1994-09-18T00:00:00+00:00,Rams,19,34,49ers
1994,3,1994-09-18T00:00:00+00:00,Seahawks,10,24,Chargers
1994,3,1994-09-18T00:00:00+00:00,Steelers,31,21,Colts
1994,3,1994-09-19T00:00:00+00:00,Cowboys,17,20,Lions
1994,4,1994-09-25T00:00:00+00:00,49ers,24,13,Saints
1994,4,1994-09-25T00:00:00+00:00,Chiefs,0,16,Rams
1994,4,1994-09-25T00:00:00+00:00,Colts,14,21,Browns
1994,4,1994-09-25T00:00:00+00:00,Jets,7,19,Bears
1994,4,1994-09-25T00:00:00+00:00,Lions,17,23,Patriots
1994,4,1994-09-25T00:00:00+00:00,Oilers,20,13,Bengals
1994,4,1994-09-25T00:00:00+00:00,Packers,30,3,Buccaneers
1994,4,1994-09-25T00:00:00+00:00,Raiders,24,26,Chargers
1994,4,1994-09-25T00:00:00+00:00,Redskins,20,27,Falcons
1994,4,1994-09-25T00:00:00+00:00,Seahawks,30,13,Steelers
1994,4,1994-09-25T00:00:00+00:00,Vikings,38,35,Dolphins
1994,4,1994-09-26T00:00:00+00:00,Bills,27,20,Broncos
1994,5,1994-10-02T00:00:00+00:00,49ers,8,40,Eagles
1994,5,1994-10-02T00:00:00+00:00,Bears,20,13,Bills
1994,5,1994-10-02T00:00:00+00:00,Bengals,7,23,Dolphins
1994,5,1994-10-02T00:00:00+00:00,Browns,27,7,Jets
1994,5,1994-10-02T00:00:00+00:00,Buccaneers,24,14,Lions
1994,5,1994-10-02T00:00:00+00:00,Cardinals,17,7,Vikings
1994,5,1994-10-02T00:00:00+00:00,Colts,17,15,Seahawks
1994,5,1994-10-02T00:00:00+00:00,Patriots,17,16,Packers
1994,5,1994-10-02T00:00:00+00:00,Rams,5,8,Falcons
1994,5,1994-10-02T00:00:00+00:00,Redskins,7,34,Cowboys
1994,5,1994-10-02T00:00:00+00:00,Saints,27,22,Giants
1994,5,1994-10-03T00:00:00+00:00,Steelers,30,14,Oilers
1994,6,1994-10-09T00:00:00+00:00,Bears,17,7,Saints
1994,6,1994-10-09T00:00:00+00:00,Bills,21,11,Dolphins
1994,6,1994-10-09T00:00:00+00:00,Chargers,20,6,Chiefs
1994,6,1994-10-09T00:00:00+00:00,Cowboys,38,3,Cardinals
1994,6,1994-10-09T00:00:00+00:00,Eagles,21,17,Redskins
1994,6,1994-10-09T00:00:00+00:00,Falcons,34,13,Buccaneers
1994,6,1994-10-09T00:00:00+00:00,Jets,16,6,Colts
1994,6,1994-10-09T00:00:00+00:00,Lions,21,27,49ers
1994,6,1994-10-09T00:00:00+00:00,Packers,24,17,Rams
1994,6,1994-10-09T00:00:00+00:00,Patriots,17,21,Raiders
1994,6,1994-10-09T00:00:00+00:00,Seahawks,9,16,Broncos
1994,6,1994-10-10T00:00:00+00:00,Giants,10,27,Vikings
1994,7,1994-10-13T00:00:00+00:00,Oilers,8,11,Browns
1994,7,1994-10-16T00:00:00+00:00,Bills,17,27,Colts
1994,7,1994-10-16T00:00:00+00:00,Cowboys,24,13,Eagles
1994,7,1994-10-16T00:00:00+00:00,Dolphins,20,17,Raiders
1994,7,1994-10-16T00:00:00+00:00,Falcons,3,42,49ers
1994,7,1994-10-16T00:00:00+00:00,Jets,24,17,Patriots
1994,7,1994-10-16T00:00:00+00:00,Rams,17,10,Giants
1994,7,1994-10-16T00:00:00+00:00,Redskins,16,19,Cardinals
1994,7,1994-10-16T00:00:00+00:00,Saints,22,36,Chargers
1994,7,1994-10-16T00:00:00+00:00,Steelers,14,10,Bengals
1994,7,1994-10-17T00:00:00+00:00,Broncos,28,31,Chiefs
