season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1991,1,1991-09-01T00:00:00+00:00,Bears,10,6,Vikings
1991,1,1991-09-01T00:00:00+00:00,Bills,35,31,Dolphins
1991,1,1991-09-01T00:00:00+00:00,Broncos,45,14,Bengals
1991,1,1991-09-01T00:00:00+00:00,Browns,14,26,Cowboys
1991,1,1991-09-01T00:00:00+00:00,Chiefs,14,3,Falcons
1991,1,1991-09-01T00:00:00+00:00,Colts,7,16,Patriots
1991,1,1991-09-01T00:00:00+00:00,Jets,16,13,Buccaneers
1991,1,1991-09-01T00:00:00+00:00,Oilers,47,17,Raiders
1991,1,1991-09-01T00:00:00+00:00,Packers,3,20,Eagles
1991,1,1991-09-01T00:00:00+00:00,Rams,14,24,Cardinals
1991,1,1991-09-01T00:00:00+00:00,Redskins,45,0,Lions
1991,1,1991-09-01T00:00:00+00:00,Saints,27,24,Seahawks
1991,1,1991-09-01T00:00:00+00:00,Steelers,26,20,Chargers
1991,1,1991-09-02T00:00:00+00:00,Giants,16,14,49ers
1991,2,1991-09-08T00:00:00+00:00,49ers,34,14,Chargers
1991,2,1991-09-08T00:00:00+00:00,Bengals,7,30,Oilers
1991,2,1991-09-08T00:00:00+00:00,Bills,52,34,Steelers
1991,2,1991-09-08T00:00:00+00:00,Buccaneers,20,21,Bears
1991,2,1991-09-08T00:00:00+00:00,Chiefs,10,17,Saints
1991,2,1991-09-08T00:00:00+00:00,Dolphins,17,6,Colts
1991,2,1991-09-08T00:00:00+00:00,Eagles,10,26,Cardinals
1991,2,1991-09-08T00:00:00+00:00,Falcons,19,20,Vikings
1991,2,1991-09-08T00:00:00+00:00,Giants,13,19,Rams
1991,2,1991-09-08T00:00:00+00:00,Lions,23,14,Packers
1991,2,1991-09-08T00:00:00+00:00,Patriots,0,20,Browns
1991,2,1991-09-08T00:00:00+00:00,Raiders,16,13,Broncos
1991,2,1991-09-08T00:00:00+00:00,Seahawks,20,13,Jets
1991,2,1991-09-09T00:00:00+00:00,Cowboys,31,33,Redskins
1991,3,1991-09-15T00:00:00+00:00,Bears,20,17,Giants
1991,3,1991-09-15T00:00:00+00:00,Broncos,16,10,Seahawks
1991,3,1991-09-15T00:00:00+00:00,Browns,14,13,Bengals
1991,3,1991-09-15T00:00:00+00:00,Chargers,10,13,Falcons
1991,3,1991-09-15T00:00:00+00:00,Cowboys,0,24,Eagles
1991,3,1991-09-15T00:00:00+00:00,Jets,20,23,Bills
1991,3,1991-09-15T00:00:00+00:00,Lions,17,13,Dolphins
1991,3,1991-09-15T00:00:00+00:00,Packers,15,13,Buccaneers
1991,3,1991-09-15T00:00:00+00:00,Raiders,16,0,Colts
1991,3,1991-09-15T00:00:00+00:00,Redskins,34,0,Cardinals
1991,3,1991-09-15T00:00:00+00:00,Saints,24,7,Rams
1991,3,1991-09-15T00:00:00+00:00,Steelers,20,6,Patriots
1991,3,1991-09-15T00:00:00+00:00,Vikings,17,14,49ers
1991,3,1991-09-16T00:00:00+00:00,Oilers,17,7,Chiefs
1991,4,1991-09-22T00:00:00+00:00,49ers,27,10,Rams
1991,4,1991-09-22T00:00:00+00:00,Bengals,27,34,Redskins
1991,4,1991-09-22T00:00:00+00:00,Broncos,27,19,Chargers
1991,4,1991-09-22T00:00:00+00:00,Buccaneers,10,17,Bills
1991,4,1991-09-22T00:00:00+00:00,Cardinals,9,17,Cowboys
1991,4,1991-09-22T00:00:00+00:00,Chiefs,20,13,Seahawks
1991,4,1991-09-22T00:00:00+00:00,Colts,24,33,Lions
1991,4,1991-09-22T00:00:00+00:00,Dolphins,16,13,Packers
1991,4,1991-09-22T00:00:00+00:00,Eagles,23,14,Steelers
1991,4,1991-09-22T00:00:00+00:00,Falcons,21,17,Raiders
1991,4,1991-09-22T00:00:00+00:00,Giants,13,10,Browns
1991,4,1991-09-22T00:00:00+00:00,Patriots,24,20,Oilers
1991,4,1991-09-22T00:00:00+00:00,Saints,26,0,Vikings
1991,4,1991-09-23T00:00:00+00:00,Bears,19,13,Jets
1991,5,1991-09-29T00:00:00+00:00,Bills,35,20,Bears
1991,5,1991-09-29T00:00:00+00:00,Cardinals,24,10,Patriots
1991,5,1991-09-29T00:00:00+00:00,Chargers,13,14,Chiefs
1991,5,1991-09-29T00:00:00+00:00,Cowboys,21,16,Giants
1991,5,1991-09-29T00:00:00+00:00,Falcons,6,27,Saints
1991,5,1991-09-29T00:00:00+00:00,Jets,41,23,Dolphins
1991,5,1991-09-29T00:00:00+00:00,Lions,31,3,Buccaneers
1991,5,1991-09-29T00:00:00+00:00,Raiders,12,6,49ers
1991,5,1991-09-29T00:00:00+00:00,Rams,23,21,Packers
1991,5,1991-09-29T00:00:00+00:00,Seahawks,31,3,Colts
