season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2009,11,2009-11-22T00:00:00+00:00,Chiefs,27,24,Steelers
2009,11,2009-11-22T00:00:00+00:00,Cowboys,7,6,Redskins
2009,11,2009-11-22T00:00:00+00:00,Giants,34,31,Falcons
2009,11,2009-11-22T00:00:00+00:00,Jaguars,18,15,Bills
2009,11,2009-11-22T00:00:00+00:00,Lions,38,37,Browns
2009,11,2009-11-22T00:00:00+00:00,Packers,30,24,49ers
2009,11,2009-11-22T00:00:00+00:00,Patriots,31,14,Jets
2009,11,2009-11-22T00:00:00+00:00,Raiders,20,17,Bengals
2009,11,2009-11-22T00:00:00+00:00,Rams,13,21,Cardinals
2009,11,2009-11-22T00:00:00+00:00,Ravens,15,17,Colts
2009,11,2009-11-22T00:00:00+00:00,Vikings,35,9,Seahawks
2009,11,2009-11-23T00:00:00+00:00,Texans,17,20,Titans
2009,12,2009-11-26T00:00:00+00:00,Broncos,26,6,Giants
2009,12,2009-11-26T00:00:00+00:00,Cowboys,24,7,Raiders
2009,12,2009-11-26T00:00:00+00:00,Lions,12,34,Packers
2009,12,2009-11-29T00:00:00+00:00,49ers,20,3,Jaguars
2009,12,2009-11-29T00:00:00+00:00,Bengals,16,7,Browns
2009,12,2009-11-29T00:00:00+00:00,Bills,31,14,Dolphins
2009,12,2009-11-29T00:00:00+00:00,Chargers,43,14,Chiefs
2009,12,2009-11-29T00:00:00+00:00,Eagles,27,24,Redskins
2009,12,2009-11-29T00:00:00+00:00,Falcons,20,17,Buccaneers
2009,12,2009-11-29T00:00:00+00:00,Jets,17,6,Panthers
2009,12,2009-11-29T00:00:00+00:00,Rams,17,27,Seahawks
2009,12,2009-11-29T00:00:00+00:00,Ravens,20,17,Steelers
2009,12,2009-11-29T00:00:00+00:00,Texans,27,35,Colts
2009,12,2009-11-29T00:00:00+00:00,Titans,20,17,Cardinals
2009,12,2009-11-29T00:00:00+00:00,Vikings,36,10,Bears
2009,12,2009-11-30T00:00:00+00:00,Saints,38,17,Patriots
2009,13,2009-12-03T00:00:00+00:00,Bills,13,19,Jets
2009,13,2009-12-06T00:00:00+00:00,Bears,17,9,Rams
2009,13,2009-12-06T00:00:00+00:00,Bengals,23,13,Lions
2009,13,2009-12-06T00:00:00+00:00,Browns,23,30,Chargers
2009,13,2009-12-06T00:00:00+00:00,Cardinals,30,17,Vikings
2009,13,2009-12-06T00:00:00+00:00,Chiefs,13,44,Broncos
2009,13,2009-12-06T00:00:00+00:00,Colts,27,17,Titans
2009,13,2009-12-06T00:00:00+00:00,Dolphins,22,21,Patriots
2009,13,2009-12-06T00:00:00+00:00,Falcons,7,34,Eagles
2009,13,2009-12-06T00:00:00+00:00,Giants,31,24,Cowboys
2009,13,2009-12-06T00:00:00+00:00,Jaguars,23,18,Texans
2009,13,2009-12-06T00:00:00+00:00,Panthers,16,6,Buccaneers
2009,13,2009-12-06T00:00:00+00:00,Redskins,30,33,Saints
2009,13,2009-12-06T00:00:00+00:00,Seahawks,20,17,49ers
2009,13,2009-12-06T00:00:00+00:00,Steelers,24,27,Raiders
2009,13,2009-12-07T00:00:00+00:00,Packers,27,14,Ravens
2009,14,2009-12-10T00:00:00+00:00,Browns,13,6,Steelers
2009,14,2009-12-13T00:00:00+00:00,Bears,14,21,Packers
2009,14,2009-12-13T00:00:00+00:00,Buccaneers,3,26,Jets
2009,14,2009-12-13T00:00:00+00:00,Chiefs,10,16,Bills
2009,14,2009-12-13T00:00:00+00:00,Colts,28,16,Broncos
2009,14,2009-12-13T00:00:00+00:00,Cowboys,17,20,Chargers
2009,14,2009-12-13T00:00:00+00:00,Falcons,23,26,Saints
2009,14,2009-12-13T00:00:00+00:00,Giants,38,45,Eagles
2009,14,2009-12-13T00:00:00+00:00,Jaguars,10,14,Dolphins
2009,14,2009-12-13T00:00:00+00:00,Patriots,20,10,Panthers
2009,14,2009-12-13T00:00:00+00:00,Raiders,13,34,Redskins
2009,14,2009-12-13T00:00:00+00:00,Ravens,48,3,Lions
2009,14,2009-12-13T00:00:00+00:00,Texans,34,7,Seahawks
2009,14,2009-12-13T00:00:00+00:00,Titans,47,7,Rams
2009,14,2009-12-13T00:00:00+00:00,Vikings,30,10,Bengals
2009,14,2009-12-14T00:00:00+00:00,49ers,24,9,Cardinals
2009,15,2009-12-17T00:00:00+00:00,Jaguars,31,35,Colts
2009,15,2009-12-19T00:00:00+00:00,Saints,17,24,Cowboys
2009,15,2009-12-20T00:00:00+00:00,Bills,10,17,Patriots
2009,15,2009-12-20T00:00:00+00:00,Broncos,19,20,Raiders
2009,15,2009-12-20T00:00:00+00:00,Chargers,27,24,Bengals
2009,15,2009-12-20T00:00:00+00:00,Chiefs,34,41,Browns
2009,15,2009-12-20T00:00:00+00:00,Eagles,27,13,49ers
2009,15,2009-12-20T00:00:00+00:00,Jets,7,10,Falcons
2009,15,2009-12-20T00:00:00+00:00,Lions,24,31,Cardinals
2009,15,2009-12-20T00:00:00+00:00,Panthers,26,7,Vikings
2009,15,2009-12-20T00:00:00+00:00,Rams,13,16,Texans
2009,15,2009-12-20T00:00:00+00:00,Ravens,31,7,Bears
2009,15,2009-12-20T00:00:00+00:00,Seahawks,7,24,Buccaneers
2009,15,2009-12-20T00:00:00+00:00,Steelers,37,36,Packers
2009,15,2009-12-20T00:00:00+00:00,Titans,27,24,Dolphins
2009,15,2009-12-21T00:00:00+00:00,Redskins,12,45,Giants
2009,16,2009-12-25T00:00:00+00:00,Titans,17,42,Chargers
2009,16,2009-12-27T00:00:00+00:00,49ers,20,6,Lions
2009,16,2009-12-27T00:00:00+00:00,Bengals,17,10,Chiefs
2009,16,2009-12-27T00:00:00+00:00,Browns,23,9,Raiders
2009,16,2009-12-27T00:00:00+00:00,Cardinals,31,10,Rams
2009,16,2009-12-27T00:00:00+00:00,Colts,15,29,Jets
2009,16,2009-12-27T00:00:00+00:00,Dolphins,20,27,Texans
2009,16,2009-12-27T00:00:00+00:00,Eagles,30,27,Broncos
2009,16,2009-12-27T00:00:00+00:00,Falcons,31,3,Bills
2009,16,2009-12-27T00:00:00+00:00,Giants,9,41,Panthers
2009,16,2009-12-27T00:00:00+00:00,Packers,48,10,Seahawks
2009,16,2009-12-27T00:00:00+00:00,Patriots,35,7,Jaguars
2009,16,2009-12-27T00:00:00+00:00,Redskins,0,17,Cowboys
2009,16,2009-12-27T00:00:00+00:00,Saints,17,20,Buccaneers
2009,16,2009-12-27T00:00:00+00:00,Steelers,23,20,Ravens
2009,16,2009-12-28T00:00:00+00:00,Bears,36,30,Vikings
2009,17,2010-01-03T00:00:00+00:00,Bills,30,9,Colts
2009,17,2010-01-03T00:00:00+00:00,Broncos,24,44,Chiefs
2009,17,2010-01-03T00:00:00+00:00,Browns,23,17,Jaguars
2009,17,2010-01-03T00:00:00+00:00,Buccaneers,10,20,Falcons
2009,17,2010-01-03T00:00:00+00:00,Cardinals,7,33,Packers
2009,17,2010-01-03T00:00:00+00:00,Chargers,23,20,Redskins
2009,17,2010-01-03T00:00:00+00:00,Cowboys,24,0,Eagles
2009,17,2010-01-03T00:00:00+00:00,Dolphins,24,30,Steelers
2009,17,2010-01-03T00:00:00+00:00,Jets,37,0,Bengals
2009,17,2010-01-03T00:00:00+00:00,Lions,23,37,Bears
2009,17,2010-01-03T00:00:00+00:00,Panthers,23,10,Saints
2009,17,2010-01-03T00:00:00+00:00,Raiders,13,21,Ravens
2009,17,2010-01-03T00:00:00+00:00,Rams,6,28,49ers
2009,17,2010-01-03T00:00:00+00:00,Seahawks,13,17,Titans
2009,17,2010-01-03T00:00:00+00:00,Texans,34,27,Patriots
2009,17,2010-01-03T00:00:00+00:00,Vikings,44,7,Giants
2009,18,2010-01-09T00:00:00+00:00,Bengals,14,24,Jets
2009,18,2010-01-09T00:00:00+00:00,Cowboys,34,14,Eagles
2009,18,2010-01-10T00:00:00+00:00,Cardinals,51,45,Packers
2009,18,2010-01-10T00:00:00+00:00,Patriots,14,33,Ravens
2009,19,2010-01-16T00:00:00+00:00,Colts,20,3,Ravens
2009,19,2010-01-16T00:00:00+00:00,Saints,45,14,Cardinals
2009,19,2010-01-17T00:00:00+00:00,Chargers,14,17,Jets
2009,19,2010-01-17T00:00:00+00:00,Vikings,34,3,Cowboys
2009,20,2010-01-24T00:00:00+00:00,Colts,30,17,Jets
2009,20,2010-01-24T00:00:00+00:00,Saints,31,28,Vikings
2009,22,2010-02-07T00:00:00+00:00,Colts,17,31,Saints
