season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1997,1,1997-08-31T00:00:00+00:00,Bengals,24,21,Cardinals
1997,1,1997-08-31T00:00:00+00:00,Bills,13,34,Vikings
1997,1,1997-08-31T00:00:00+00:00,Broncos,19,3,Chiefs
1997,1,1997-08-31T00:00:00+00:00,Buccaneers,13,6,49ers
1997,1,1997-08-31T00:00:00+00:00,Dolphins,16,10,Colts
1997,1,1997-08-31T00:00:00+00:00,Giants,31,17,Eagles
1997,1,1997-08-31T00:00:00+00:00,Lions,28,17,Falcons
1997,1,1997-08-31T00:00:00+00:00,Oilers,24,21,Raiders
1997,1,1997-08-31T00:00:00+00:00,Panthers,10,24,Redskins
1997,1,1997-08-31T00:00:00+00:00,Patriots,41,7,Chargers
1997,1,1997-08-31T00:00:00+00:00,Rams,38,24,Saints
1997,1,1997-08-31T00:00:00+00:00,Ravens,27,28,Jaguars
1997,1,1997-08-31T00:00:00+00:00,Seahawks,3,41,Jets
1997,1,1997-08-31T00:00:00+00:00,Steelers,7,37,Cowboys
1997,1,1997-09-01T00:00:00+00:00,Packers,38,24,Bears
1997,2,1997-09-07T00:00:00+00:00,Bears,24,27,Vikings
1997,2,1997-09-07T00:00:00+00:00,Cardinals,25,22,Cowboys
1997,2,1997-09-07T00:00:00+00:00,Colts,6,31,Patriots
1997,2,1997-09-07T00:00:00+00:00,Dolphins,16,13,Oilers
1997,2,1997-09-07T00:00:00+00:00,Eagles,10,9,Packers
1997,2,1997-09-07T00:00:00+00:00,Falcons,6,9,Panthers
1997,2,1997-09-07T00:00:00+00:00,Jaguars,40,13,Giants
1997,2,1997-09-07T00:00:00+00:00,Jets,22,28,Bills
1997,2,1997-09-07T00:00:00+00:00,Lions,17,24,Buccaneers
1997,2,1997-09-07T00:00:00+00:00,Rams,12,15,49ers
1997,2,1997-09-07T00:00:00+00:00,Ravens,23,10,Bengals
1997,2,1997-09-07T00:00:00+00:00,Saints,6,20,Chargers
1997,2,1997-09-07T00:00:00+00:00,Seahawks,14,35,Broncos
1997,2,1997-09-07T00:00:00+00:00,Steelers,14,13,Redskins
1997,2,1997-09-08T00:00:00+00:00,Raiders,27,28,Chiefs
1997,3,1997-09-14T00:00:00+00:00,49ers,33,7,Saints
1997,3,1997-09-14T00:00:00+00:00,Bears,7,32,Lions
1997,3,1997-09-14T00:00:00+00:00,Broncos,35,14,Rams
1997,3,1997-09-14T00:00:00+00:00,Chargers,7,26,Panthers
1997,3,1997-09-14T00:00:00+00:00,Chiefs,22,16,Bills
1997,3,1997-09-14T00:00:00+00:00,Colts,3,31,Seahawks
1997,3,1997-09-14T00:00:00+00:00,Falcons,31,36,Raiders
1997,3,1997-09-14T00:00:00+00:00,Giants,23,24,Ravens
1997,3,1997-09-14T00:00:00+00:00,Packers,23,18,Dolphins
1997,3,1997-09-14T00:00:00+00:00,Patriots,27,24,Jets
1997,3,1997-09-14T00:00:00+00:00,Redskins,19,13,Cardinals
1997,3,1997-09-14T00:00:00+00:00,Vikings,14,28,Buccaneers
1997,3,1997-09-15T00:00:00+00:00,Cowboys,21,20,Eagles
1997,4,1997-09-21T00:00:00+00:00,49ers,34,7,Falcons
1997,4,1997-09-21T00:00:00+00:00,Bills,37,35,Colts
1997,4,1997-09-21T00:00:00+00:00,Broncos,38,20,Bengals
1997,4,1997-09-21T00:00:00+00:00,Buccaneers,31,21,Dolphins
1997,4,1997-09-21T00:00:00+00:00,Jets,23,22,Raiders
1997,4,1997-09-21T00:00:00+00:00,Oilers,10,36,Ravens
1997,4,1997-09-21T00:00:00+00:00,Packers,38,32,Vikings
1997,4,1997-09-21T00:00:00+00:00,Panthers,14,35,Chiefs
1997,4,1997-09-21T00:00:00+00:00,Patriots,31,3,Bears
1997,4,1997-09-21T00:00:00+00:00,Rams,13,3,Giants
1997,4,1997-09-21T00:00:00+00:00,Saints,35,17,Lions
1997,4,1997-09-21T00:00:00+00:00,Seahawks,26,22,Chargers
1997,4,1997-09-22T00:00:00+00:00,Jaguars,30,21,Steelers
1997,5,1997-09-28T00:00:00+00:00,Bengals,14,31,Jets
1997,5,1997-09-28T00:00:00+00:00,Buccaneers,19,18,Cardinals
1997,5,1997-09-28T00:00:00+00:00,Chargers,21,17,Ravens
1997,5,1997-09-28T00:00:00+00:00,Chiefs,20,17,Seahawks
1997,5,1997-09-28T00:00:00+00:00,Cowboys,27,3,Bears
1997,5,1997-09-28T00:00:00+00:00,Falcons,21,29,Broncos
1997,5,1997-09-28T00:00:00+00:00,Giants,14,9,Saints
1997,5,1997-09-28T00:00:00+00:00,Lions,26,15,Packers
1997,5,1997-09-28T00:00:00+00:00,Raiders,35,17,Rams
1997,5,1997-09-28T00:00:00+00:00,Redskins,24,12,Jaguars
1997,5,1997-09-28T00:00:00+00:00,Steelers,37,24,Oilers
1997,5,1997-09-28T00:00:00+00:00,Vikings,28,19,Eagles
1997,5,1997-09-29T00:00:00+00:00,Panthers,21,34,49ers
1997,6,1997-10-05T00:00:00+00:00,Bears,17,20,Saints
1997,6,1997-10-05T00:00:00+00:00,Bills,22,13,Lions
1997,6,1997-10-05T00:00:00+00:00,Cardinals,19,20,Vikings
1997,6,1997-10-05T00:00:00+00:00,Colts,12,16,Jets
1997,6,1997-10-05T00:00:00+00:00,Dolphins,17,14,Chiefs
1997,6,1997-10-05T00:00:00+00:00,Eagles,24,10,Redskins
1997,6,1997-10-05T00:00:00+00:00,Giants,20,17,Cowboys
1997,6,1997-10-05T00:00:00+00:00,Jaguars,21,13,Bengals
1997,6,1997-10-05T00:00:00+00:00,Packers,21,16,Buccaneers
1997,6,1997-10-05T00:00:00+00:00,Raiders,10,25,Chargers
1997,6,1997-10-05T00:00:00+00:00,Ravens,34,42,Steelers
1997,6,1997-10-05T00:00:00+00:00,Seahawks,16,13,Oilers
1997,6,1997-10-06T00:00:00+00:00,Broncos,34,13,Patriots
1997,7,1997-10-12T00:00:00+00:00,49ers,30,10,Rams
1997,7,1997-10-12T00:00:00+00:00,Bears,23,24,Packers
1997,7,1997-10-12T00:00:00+00:00,Buccaneers,9,27,Lions
1997,7,1997-10-12T00:00:00+00:00,Cardinals,13,27,Giants
1997,7,1997-10-12T00:00:00+00:00,Jaguars,38,21,Eagles
1997,7,1997-10-12T00:00:00+00:00,Jets,20,31,Dolphins
1997,7,1997-10-12T00:00:00+00:00,Oilers,30,7,Bengals
1997,7,1997-10-12T00:00:00+00:00,Patriots,33,6,Bills
1997,7,1997-10-12T00:00:00+00:00,Saints,17,23,Falcons
1997,7,1997-10-12T00:00:00+00:00,Steelers,24,22,Colts
1997,7,1997-10-12T00:00:00+00:00,Vikings,21,14,Panthers
1997,7,1997-10-13T00:00:00+00:00,Redskins,21,16,Cowboys
1997,8,1997-10-16T00:00:00+00:00,Chiefs,31,3,Chargers
1997,8,1997-10-19T00:00:00+00:00,Bengals,10,26,Steelers
1997,8,1997-10-19T00:00:00+00:00,Cowboys,26,22,Jaguars
1997,8,1997-10-19T00:00:00+00:00,Eagles,13,10,Cardinals
