season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2004,1,2004-09-09T00:00:00+00:00,Patriots,27,24,Colts
2004,1,2004-09-12T00:00:00+00:00,49ers,19,21,Falcons
2004,1,2004-09-12T00:00:00+00:00,Bears,16,20,Lions
2004,1,2004-09-12T00:00:00+00:00,Bills,10,13,Jaguars
2004,1,2004-09-12T00:00:00+00:00,Broncos,34,24,Chiefs
2004,1,2004-09-12T00:00:00+00:00,Browns,20,3,Ravens
2004,1,2004-09-12T00:00:00+00:00,Dolphins,7,17,Titans
2004,1,2004-09-12T00:00:00+00:00,Eagles,31,17,Giants
2004,1,2004-09-12T00:00:00+00:00,Jets,31,24,Bengals
2004,1,2004-09-12T00:00:00+00:00,Rams,17,10,Cardinals
2004,1,2004-09-12T00:00:00+00:00,Redskins,16,10,Buccaneers
2004,1,2004-09-12T00:00:00+00:00,Saints,7,21,Seahawks
2004,1,2004-09-12T00:00:00+00:00,Steelers,24,21,Raiders
2004,1,2004-09-12T00:00:00+00:00,Texans,20,27,Chargers
2004,1,2004-09-12T00:00:00+00:00,Vikings,35,17,Cowboys
2004,1,2004-09-13T00:00:00+00:00,Panthers,14,24,Packers
2004,2,2004-09-19T00:00:00+00:00,Bengals,16,13,Dolphins
2004,2,2004-09-19T00:00:00+00:00,Buccaneers,6,10,Seahawks
2004,2,2004-09-19T00:00:00+00:00,Cardinals,12,23,Patriots
2004,2,2004-09-19T00:00:00+00:00,Chargers,28,34,Jets
2004,2,2004-09-19T00:00:00+00:00,Chiefs,17,28,Panthers
2004,2,2004-09-19T00:00:00+00:00,Cowboys,19,12,Browns
2004,2,2004-09-19T00:00:00+00:00,Falcons,34,17,Rams
2004,2,2004-09-19T00:00:00+00:00,Giants,20,14,Redskins
2004,2,2004-09-19T00:00:00+00:00,Jaguars,7,6,Broncos
2004,2,2004-09-19T00:00:00+00:00,Lions,28,16,Texans
2004,2,2004-09-19T00:00:00+00:00,Packers,10,21,Bears
2004,2,2004-09-19T00:00:00+00:00,Raiders,13,10,Bills
2004,2,2004-09-19T00:00:00+00:00,Ravens,30,13,Steelers
2004,2,2004-09-19T00:00:00+00:00,Saints,30,27,49ers
2004,2,2004-09-19T00:00:00+00:00,Titans,17,31,Colts
2004,2,2004-09-20T00:00:00+00:00,Eagles,27,16,Vikings
2004,3,2004-09-26T00:00:00+00:00,Bengals,9,23,Ravens
2004,3,2004-09-26T00:00:00+00:00,Broncos,23,13,Chargers
2004,3,2004-09-26T00:00:00+00:00,Chiefs,21,24,Texans
2004,3,2004-09-26T00:00:00+00:00,Colts,45,31,Packers
2004,3,2004-09-26T00:00:00+00:00,Dolphins,3,13,Steelers
2004,3,2004-09-26T00:00:00+00:00,Falcons,6,3,Cardinals
2004,3,2004-09-26T00:00:00+00:00,Giants,27,10,Browns
2004,3,2004-09-26T00:00:00+00:00,Lions,13,30,Eagles
2004,3,2004-09-26T00:00:00+00:00,Raiders,30,20,Buccaneers
2004,3,2004-09-26T00:00:00+00:00,Rams,25,28,Saints
2004,3,2004-09-26T00:00:00+00:00,Seahawks,34,0,49ers
2004,3,2004-09-26T00:00:00+00:00,Titans,12,15,Jaguars
2004,3,2004-09-26T00:00:00+00:00,Vikings,27,22,Bears
2004,3,2004-09-27T00:00:00+00:00,Redskins,18,21,Cowboys
2004,4,2004-10-03T00:00:00+00:00,49ers,14,24,Rams
2004,4,2004-10-03T00:00:00+00:00,Bears,9,19,Eagles
2004,4,2004-10-03T00:00:00+00:00,Bills,17,31,Patriots
2004,4,2004-10-03T00:00:00+00:00,Browns,17,13,Redskins
2004,4,2004-10-03T00:00:00+00:00,Buccaneers,13,16,Broncos
2004,4,2004-10-03T00:00:00+00:00,Cardinals,34,10,Saints
2004,4,2004-10-03T00:00:00+00:00,Chargers,38,17,Titans
2004,4,2004-10-03T00:00:00+00:00,Dolphins,9,17,Jets
2004,4,2004-10-03T00:00:00+00:00,Jaguars,17,24,Colts
2004,4,2004-10-03T00:00:00+00:00,Packers,7,14,Giants
2004,4,2004-10-03T00:00:00+00:00,Panthers,10,27,Falcons
2004,4,2004-10-03T00:00:00+00:00,Steelers,28,17,Bengals
2004,4,2004-10-03T00:00:00+00:00,Texans,30,17,Raiders
2004,4,2004-10-04T00:00:00+00:00,Ravens,24,27,Chiefs
2004,5,2004-10-10T00:00:00+00:00,49ers,31,28,Cardinals
2004,5,2004-10-10T00:00:00+00:00,Broncos,20,17,Panthers
2004,5,2004-10-10T00:00:00+00:00,Chargers,34,21,Jaguars
2004,5,2004-10-10T00:00:00+00:00,Colts,35,14,Raiders
2004,5,2004-10-10T00:00:00+00:00,Cowboys,10,26,Giants
2004,5,2004-10-10T00:00:00+00:00,Falcons,10,17,Lions
2004,5,2004-10-10T00:00:00+00:00,Jets,16,14,Bills
2004,5,2004-10-10T00:00:00+00:00,Patriots,24,10,Dolphins
2004,5,2004-10-10T00:00:00+00:00,Redskins,10,17,Ravens
2004,5,2004-10-10T00:00:00+00:00,Saints,17,20,Buccaneers
2004,5,2004-10-10T00:00:00+00:00,Seahawks,27,33,Rams
2004,5,2004-10-10T00:00:00+00:00,Steelers,34,23,Browns
2004,5,2004-10-10T00:00:00+00:00,Texans,28,34,Vikings
2004,5,2004-10-11T00:00:00+00:00,Packers,27,48,Titans
2004,6,2004-10-17T00:00:00+00:00,Bears,10,13,Redskins
2004,6,2004-10-17T00:00:00+00:00,Bills,20,13,Dolphins
2004,6,2004-10-17T00:00:00+00:00,Browns,34,17,Bengals
2004,6,2004-10-17T00:00:00+00:00,Cowboys,20,24,Steelers
2004,6,2004-10-17T00:00:00+00:00,Eagles,30,8,Panthers
2004,6,2004-10-17T00:00:00+00:00,Falcons,21,20,Chargers
2004,6,2004-10-17T00:00:00+00:00,Jaguars,22,16,Chiefs
2004,6,2004-10-17T00:00:00+00:00,Jets,22,14,49ers
2004,6,2004-10-17T00:00:00+00:00,Lions,10,38,Packers
2004,6,2004-10-17T00:00:00+00:00,Patriots,30,20,Seahawks
2004,6,2004-10-17T00:00:00+00:00,Raiders,3,31,Broncos
2004,6,2004-10-17T00:00:00+00:00,Saints,31,38,Vikings
2004,6,2004-10-17T00:00:00+00:00,Titans,10,20,Texans
2004,6,2004-10-18T00:00:00+00:00,Rams,28,21,Buccaneers
2004,7,2004-10-24T00:00:00+00:00,Browns,31,34,Eagles
2004,7,2004-10-24T00:00:00+00:00,Buccaneers,19,7,Bears
2004,7,2004-10-24T00:00:00+00:00,Cardinals,25,17,Seahawks
2004,7,2004-10-24T00:00:00+00:00,Chiefs,56,10,Falcons
2004,7,2004-10-24T00:00:00+00:00,Colts,24,27,Jaguars
2004,7,2004-10-24T00:00:00+00:00,Dolphins,31,14,Rams
2004,7,2004-10-24T00:00:00+00:00,Giants,13,28,Lions
2004,7,2004-10-24T00:00:00+00:00,Packers,41,20,Cowboys
2004,7,2004-10-24T00:00:00+00:00,Panthers,6,17,Chargers
2004,7,2004-10-24T00:00:00+00:00,Patriots,13,7,Jets
2004,7,2004-10-24T00:00:00+00:00,Raiders,26,31,Saints
2004,7,2004-10-24T00:00:00+00:00,Ravens,20,6,Bills
2004,7,2004-10-24T00:00:00+00:00,Vikings,20,3,Titans
2004,7,2004-10-25T00:00:00+00:00,Bengals,23,10,Broncos
2004,8,2004-10-31T00:00:00+00:00,Bears,23,13,49ers
2004,8,2004-10-31T00:00:00+00:00,Bills,38,14,Cardinals
2004,8,2004-10-31T00:00:00+00:00,Broncos,28,41,Falcons
2004,8,2004-10-31T00:00:00+00:00,Chargers,42,14,Raiders
