season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1992,1,1992-09-06T00:00:00+00:00,Bears,27,24,Lions
1992,1,1992-09-06T00:00:00+00:00,Bills,40,7,Rams
1992,1,1992-09-06T00:00:00+00:00,Broncos,17,13,Raiders
1992,1,1992-09-06T00:00:00+00:00,Buccaneers,23,7,Cardinals
1992,1,1992-09-06T00:00:00+00:00,Chargers,10,24,Chiefs
1992,1,1992-09-06T00:00:00+00:00,Colts,14,3,Browns
1992,1,1992-09-06T00:00:00+00:00,Eagles,15,13,Saints
1992,1,1992-09-06T00:00:00+00:00,Falcons,20,17,Jets
1992,1,1992-09-06T00:00:00+00:00,Giants,14,31,49ers
1992,1,1992-09-06T00:00:00+00:00,Oilers,24,29,Steelers
1992,1,1992-09-06T00:00:00+00:00,Packers,20,23,Vikings
1992,1,1992-09-06T00:00:00+00:00,Seahawks,3,21,Bengals
1992,1,1992-09-07T00:00:00+00:00,Cowboys,23,10,Redskins
1992,2,1992-09-13T00:00:00+00:00,49ers,31,34,Bills
1992,2,1992-09-13T00:00:00+00:00,Bengals,24,21,Raiders
1992,2,1992-09-13T00:00:00+00:00,Broncos,21,13,Chargers
1992,2,1992-09-13T00:00:00+00:00,Buccaneers,31,3,Packers
1992,2,1992-09-13T00:00:00+00:00,Cardinals,14,31,Eagles
1992,2,1992-09-13T00:00:00+00:00,Chiefs,26,7,Seahawks
1992,2,1992-09-13T00:00:00+00:00,Colts,10,20,Oilers
1992,2,1992-09-13T00:00:00+00:00,Giants,28,34,Cowboys
1992,2,1992-09-13T00:00:00+00:00,Lions,31,17,Vikings
1992,2,1992-09-13T00:00:00+00:00,Rams,14,0,Patriots
1992,2,1992-09-13T00:00:00+00:00,Redskins,24,17,Falcons
1992,2,1992-09-13T00:00:00+00:00,Saints,28,6,Bears
1992,2,1992-09-13T00:00:00+00:00,Steelers,27,10,Jets
1992,2,1992-09-14T00:00:00+00:00,Browns,23,27,Dolphins
1992,3,1992-09-20T00:00:00+00:00,Bills,38,0,Colts
