season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1996,1,1996-09-01T00:00:00+00:00,49ers,27,11,Saints
1996,1,1996-09-01T00:00:00+00:00,Broncos,31,6,Jets
1996,1,1996-09-01T00:00:00+00:00,Buccaneers,3,34,Packers
1996,1,1996-09-01T00:00:00+00:00,Chargers,29,7,Seahawks
1996,1,1996-09-01T00:00:00+00:00,Colts,20,13,Cardinals
1996,1,1996-09-01T00:00:00+00:00,Dolphins,24,10,Patriots
1996,1,1996-09-01T00:00:00+00:00,Giants,20,23,Bills
1996,1,1996-09-01T00:00:00+00:00,Jaguars,24,9,Steelers
1996,1,1996-09-01T00:00:00+00:00,Oilers,19,20,Chiefs
1996,1,1996-09-01T00:00:00+00:00,Panthers,29,6,Falcons
1996,1,1996-09-01T00:00:00+00:00,Rams,26,16,Bengals
1996,1,1996-09-01T00:00:00+00:00,Ravens,19,14,Raiders
1996,1,1996-09-01T00:00:00+00:00,Redskins,14,17,Eagles
1996,1,1996-09-01T00:00:00+00:00,Vikings,17,13,Lions
1996,1,1996-09-02T00:00:00+00:00,Bears,22,6,Cowboys
1996,2,1996-09-08T00:00:00+00:00,49ers,34,0,Rams
1996,2,1996-09-08T00:00:00+00:00,Bills,17,10,Patriots
1996,2,1996-09-08T00:00:00+00:00,Cardinals,10,38,Dolphins
1996,2,1996-09-08T00:00:00+00:00,Chargers,27,14,Bengals
1996,2,1996-09-08T00:00:00+00:00,Chiefs,19,3,Raiders
1996,2,1996-09-08T00:00:00+00:00,Cowboys,27,0,Giants
1996,2,1996-09-08T00:00:00+00:00,Falcons,17,23,Vikings
1996,2,1996-09-08T00:00:00+00:00,Jaguars,27,34,Oilers
1996,2,1996-09-08T00:00:00+00:00,Jets,7,21,Colts
1996,2,1996-09-08T00:00:00+00:00,Lions,21,6,Buccaneers
1996,2,1996-09-08T00:00:00+00:00,Redskins,10,3,Bears
1996,2,1996-09-08T00:00:00+00:00,Saints,20,22,Panthers
1996,2,1996-09-08T00:00:00+00:00,Seahawks,20,30,Broncos
1996,2,1996-09-08T00:00:00+00:00,Steelers,31,17,Ravens
1996,2,1996-09-09T00:00:00+00:00,Packers,39,13,Eagles
1996,3,1996-09-15T00:00:00+00:00,Bears,14,20,Vikings
1996,3,1996-09-15T00:00:00+00:00,Bengals,30,15,Saints
1996,3,1996-09-15T00:00:00+00:00,Broncos,27,23,Buccaneers
1996,3,1996-09-15T00:00:00+00:00,Cowboys,24,25,Colts
1996,3,1996-09-15T00:00:00+00:00,Dolphins,36,27,Jets
1996,3,1996-09-15T00:00:00+00:00,Eagles,24,17,Lions
1996,3,1996-09-15T00:00:00+00:00,Giants,10,31,Redskins
1996,3,1996-09-15T00:00:00+00:00,Oilers,29,13,Ravens
1996,3,1996-09-15T00:00:00+00:00,Packers,42,10,Chargers
1996,3,1996-09-15T00:00:00+00:00,Patriots,31,0,Cardinals
1996,3,1996-09-15T00:00:00+00:00,Raiders,17,3,Jaguars
1996,3,1996-09-15T00:00:00+00:00,Seahawks,17,35,Chiefs
