season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1999,1,1999-09-12T00:00:00+00:00,Bears,20,17,Chiefs
1999,1,1999-09-12T00:00:00+00:00,Browns,0,43,Steelers
1999,1,1999-09-12T00:00:00+00:00,Buccaneers,13,17,Giants
1999,1,1999-09-12T00:00:00+00:00,Colts,31,14,Bills
1999,1,1999-09-12T00:00:00+00:00,Eagles,24,25,Cardinals
1999,1,1999-09-12T00:00:00+00:00,Falcons,14,17,Vikings
1999,1,1999-09-12T00:00:00+00:00,Jaguars,41,3,49ers
1999,1,1999-09-12T00:00:00+00:00,Jets,28,30,Patriots
1999,1,1999-09-12T00:00:00+00:00,Packers,28,24,Raiders
1999,1,1999-09-12T00:00:00+00:00,Rams,27,10,Ravens
1999,1,1999-09-12T00:00:00+00:00,Redskins,35,41,Cowboys
1999,1,1999-09-12T00:00:00+00:00,Saints,19,10,Panthers
1999,1,1999-09-12T00:00:00+00:00,Seahawks,20,28,Lions
1999,1,1999-09-12T00:00:00+00:00,Titans,36,35,Bengals
1999,1,1999-09-13T00:00:00+00:00,Broncos,21,38,Dolphins
1999,2,1999-09-19T00:00:00+00:00,49ers,28,21,Saints
1999,2,1999-09-19T00:00:00+00:00,Bears,13,14,Seahawks
1999,2,1999-09-19T00:00:00+00:00,Bengals,7,34,Chargers
1999,2,1999-09-19T00:00:00+00:00,Bills,17,3,Jets
1999,2,1999-09-19T00:00:00+00:00,Chiefs,26,10,Broncos
1999,2,1999-09-19T00:00:00+00:00,Dolphins,19,16,Cardinals
1999,2,1999-09-19T00:00:00+00:00,Eagles,5,19,Buccaneers
1999,2,1999-09-19T00:00:00+00:00,Giants,21,50,Redskins
1999,2,1999-09-19T00:00:00+00:00,Lions,23,15,Packers
1999,2,1999-09-19T00:00:00+00:00,Panthers,20,22,Jaguars
1999,2,1999-09-19T00:00:00+00:00,Patriots,31,28,Colts
1999,2,1999-09-19T00:00:00+00:00,Ravens,20,23,Steelers
1999,2,1999-09-19T00:00:00+00:00,Titans,26,9,Browns
1999,2,1999-09-19T00:00:00+00:00,Vikings,17,22,Raiders
1999,2,1999-09-20T00:00:00+00:00,Cowboys,24,7,Falcons
1999,3,1999-09-26T00:00:00+00:00,Bills,26,0,Eagles
1999,3,1999-09-26T00:00:00+00:00,Buccaneers,13,10,Broncos
