season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1990,1,1990-09-09T00:00:00+00:00,Bears,17,0,Seahawks
1990,1,1990-09-09T00:00:00+00:00,Bengals,25,20,Jets
1990,1,1990-09-09T00:00:00+00:00,Bills,26,10,Colts
1990,1,1990-09-09T00:00:00+00:00,Browns,13,3,Steelers
1990,1,1990-09-09T00:00:00+00:00,Chiefs,24,21,Vikings
1990,1,1990-09-09T00:00:00+00:00,Cowboys,17,14,Chargers
1990,1,1990-09-09T00:00:00+00:00,Falcons,47,27,Oilers
1990,1,1990-09-09T00:00:00+00:00,Giants,27,20,Eagles
1990,1,1990-09-09T00:00:00+00:00,Lions,21,38,Buccaneers
1990,1,1990-09-09T00:00:00+00:00,Packers,36,24,Rams
1990,1,1990-09-09T00:00:00+00:00,Patriots,24,27,Dolphins
1990,1,1990-09-09T00:00:00+00:00,Raiders,14,9,Broncos
1990,1,1990-09-09T00:00:00+00:00,Redskins,31,0,Cardinals
1990,1,1990-09-10T00:00:00+00:00,Saints,12,13,49ers
1990,2,1990-09-16T00:00:00+00:00,49ers,26,13,Redskins
1990,2,1990-09-16T00:00:00+00:00,Buccaneers,14,35,Rams
1990,2,1990-09-16T00:00:00+00:00,Chargers,16,21,Bengals
1990,2,1990-09-16T00:00:00+00:00,Colts,14,16,Patriots
1990,2,1990-09-16T00:00:00+00:00,Cowboys,7,28,Giants
1990,2,1990-09-16T00:00:00+00:00,Dolphins,30,7,Bills
1990,2,1990-09-16T00:00:00+00:00,Eagles,21,23,Cardinals
1990,2,1990-09-16T00:00:00+00:00,Jets,24,21,Browns
1990,2,1990-09-16T00:00:00+00:00,Lions,21,14,Falcons
1990,2,1990-09-16T00:00:00+00:00,Packers,13,31,Bears
1990,2,1990-09-16T00:00:00+00:00,Seahawks,13,17,Raiders
1990,2,1990-09-16T00:00:00+00:00,Steelers,20,9,Oilers
1990,2,1990-09-16T00:00:00+00:00,Vikings,32,3,Saints
1990,2,1990-09-17T00:00:00+00:00,Broncos,24,23,Chiefs
1990,3,1990-09-23T00:00:00+00:00,49ers,19,13,Falcons
1990,3,1990-09-23T00:00:00+00:00,Bears,19,16,Vikings
1990,3,1990-09-23T00:00:00+00:00,Bengals,41,7,Patriots
1990,3,1990-09-23T00:00:00+00:00,Broncos,34,31,Seahawks
1990,3,1990-09-23T00:00:00+00:00,Browns,14,24,Chargers
1990,3,1990-09-23T00:00:00+00:00,Buccaneers,23,20,Lions
1990,3,1990-09-23T00:00:00+00:00,Giants,20,3,Dolphins
1990,3,1990-09-23T00:00:00+00:00,Oilers,24,10,Colts
1990,3,1990-09-23T00:00:00+00:00,Packers,3,17,Chiefs
1990,3,1990-09-23T00:00:00+00:00,Raiders,20,3,Steelers
1990,3,1990-09-23T00:00:00+00:00,Rams,21,27,Eagles
1990,3,1990-09-23T00:00:00+00:00,Redskins,19,15,Cowboys
1990,3,1990-09-23T00:00:00+00:00,Saints,28,7,Cardinals
1990,3,1990-09-24T00:00:00+00:00,Jets,7,30,Bills
1990,4,1990-09-30T00:00:00+00:00,Bills,29,28,Broncos
1990,4,1990-09-30T00:00:00+00:00,Cardinals,10,38,Redskins
1990,4,1990-09-30T00:00:00+00:00,Chargers,7,17,Oilers
1990,4,1990-09-30T00:00:00+00:00,Chiefs,34,0,Browns
1990,4,1990-09-30T00:00:00+00:00,Eagles,23,24,Colts
1990,4,1990-09-30T00:00:00+00:00,Giants,31,17,Cowboys
1990,4,1990-09-30T00:00:00+00:00,Lions,21,24,Packers
1990,4,1990-09-30T00:00:00+00:00,Patriots,13,37,Jets
1990,4,1990-09-30T00:00:00+00:00,Raiders,24,10,Bears
1990,4,1990-09-30T00:00:00+00:00,Steelers,6,28,Dolphins
1990,4,1990-09-30T00:00:00+00:00,Vikings,20,23,Buccaneers
1990,4,1990-10-01T00:00:00+00:00,Seahawks,31,16,Bengals
1990,5,1990-10-07T00:00:00+00:00,Bears,27,13,Packers
1990,5,1990-10-07T00:00:00+00:00,Bills,38,24,Raiders
1990,5,1990-10-07T00:00:00+00:00,Colts,23,19,Chiefs
1990,5,1990-10-07T00:00:00+00:00,Cowboys,14,10,Buccaneers
1990,5,1990-10-07T00:00:00+00:00,Dolphins,20,16,Jets
1990,5,1990-10-07T00:00:00+00:00,Falcons,28,27,Saints
1990,5,1990-10-07T00:00:00+00:00,Oilers,21,24,49ers
1990,5,1990-10-07T00:00:00+00:00,Patriots,20,33,Seahawks
1990,5,1990-10-07T00:00:00+00:00,Rams,31,34,Bengals
1990,5,1990-10-07T00:00:00+00:00,Steelers,36,14,Chargers
1990,5,1990-10-07T00:00:00+00:00,Vikings,27,34,Lions
1990,5,1990-10-08T00:00:00+00:00,Broncos,29,30,Browns
1990,6,1990-10-14T00:00:00+00:00,Bears,38,9,Rams
1990,6,1990-10-14T00:00:00+00:00,Broncos,17,34,Steelers
1990,6,1990-10-14T00:00:00+00:00,Buccaneers,26,14,Packers
1990,6,1990-10-14T00:00:00+00:00,Cardinals,20,3,Cowboys
1990,6,1990-10-14T00:00:00+00:00,Chiefs,43,24,Lions
1990,6,1990-10-14T00:00:00+00:00,Falcons,35,45,49ers
1990,6,1990-10-14T00:00:00+00:00,Jets,3,39,Chargers
1990,6,1990-10-14T00:00:00+00:00,Oilers,48,17,Bengals
1990,6,1990-10-14T00:00:00+00:00,Raiders,24,17,Seahawks
1990,6,1990-10-14T00:00:00+00:00,Redskins,20,24,Giants
1990,6,1990-10-14T00:00:00+00:00,Saints,25,20,Browns
1990,6,1990-10-15T00:00:00+00:00,Eagles,32,24,Vikings
1990,7,1990-10-18T00:00:00+00:00,Dolphins,17,10,Patriots
1990,7,1990-10-21T00:00:00+00:00,49ers,27,7,Steelers
1990,7,1990-10-21T00:00:00+00:00,Bills,30,27,Jets
1990,7,1990-10-21T00:00:00+00:00,Buccaneers,13,17,Cowboys
1990,7,1990-10-21T00:00:00+00:00,Chargers,9,24,Raiders
1990,7,1990-10-21T00:00:00+00:00,Colts,17,27,Broncos
1990,7,1990-10-21T00:00:00+00:00,Giants,20,19,Cardinals
1990,7,1990-10-21T00:00:00+00:00,Oilers,23,10,Saints
1990,7,1990-10-21T00:00:00+00:00,Rams,44,24,Falcons
1990,7,1990-10-21T00:00:00+00:00,Redskins,13,7,Eagles
1990,7,1990-10-21T00:00:00+00:00,Seahawks,19,7,Chiefs
1990,7,1990-10-22T00:00:00+00:00,Browns,13,34,Bengals
1990,8,1990-10-28T00:00:00+00:00,49ers,20,17,Browns
1990,8,1990-10-28T00:00:00+00:00,Cardinals,21,31,Bears
1990,8,1990-10-28T00:00:00+00:00,Chargers,41,10,Buccaneers
1990,8,1990-10-28T00:00:00+00:00,Colts,7,27,Dolphins
1990,8,1990-10-28T00:00:00+00:00,Cowboys,20,21,Eagles
1990,8,1990-10-28T00:00:00+00:00,Falcons,31,10,Bengals
1990,8,1990-10-28T00:00:00+00:00,Giants,21,10,Redskins
1990,8,1990-10-28T00:00:00+00:00,Oilers,12,17,Jets
1990,8,1990-10-28T00:00:00+00:00,Packers,24,10,Vikings
1990,8,1990-10-28T00:00:00+00:00,Patriots,10,27,Bills
1990,8,1990-10-28T00:00:00+00:00,Saints,10,27,Lions
1990,8,1990-10-29T00:00:00+00:00,Steelers,41,10,Rams
1990,9,1990-11-04T00:00:00+00:00,Bengals,7,21,Saints
1990,9,1990-11-04T00:00:00+00:00,Browns,0,42,Bills
1990,9,1990-11-04T00:00:00+00:00,Buccaneers,6,26,Bears
1990,9,1990-11-04T00:00:00+00:00,Chiefs,9,7,Raiders
1990,9,1990-11-04T00:00:00+00:00,Dolphins,23,3,Cardinals
1990,9,1990-11-04T00:00:00+00:00,Eagles,48,20,Patriots
1990,9,1990-11-04T00:00:00+00:00,Jets,24,9,Cowboys
1990,9,1990-11-04T00:00:00+00:00,Lions,38,41,Redskins
1990,9,1990-11-04T00:00:00+00:00,Packers,20,24,49ers
1990,9,1990-11-04T00:00:00+00:00,Rams,17,13,Oilers
1990,9,1990-11-04T00:00:00+00:00,Seahawks,14,31,Chargers
1990,9,1990-11-04T00:00:00+00:00,Steelers,21,9,Falcons
1990,9,1990-11-04T00:00:00+00:00,Vikings,27,22,Broncos
1990,9,1990-11-05T00:00:00+00:00,Colts,7,24,Giants
1990,10,1990-11-11T00:00:00+00:00,Bears,30,24,Falcons
1990,10,1990-11-11T00:00:00+00:00,Bills,45,14,Cardinals
1990,10,1990-11-11T00:00:00+00:00,Chargers,19,7,Broncos
1990,10,1990-11-11T00:00:00+00:00,Chiefs,16,17,Seahawks
1990,10,1990-11-11T00:00:00+00:00,Cowboys,6,24,49ers
1990,10,1990-11-11T00:00:00+00:00,Jets,3,17,Dolphins
1990,10,1990-11-11T00:00:00+00:00,Lions,7,17,Vikings
1990,10,1990-11-11T00:00:00+00:00,Patriots,10,13,Colts
1990,10,1990-11-11T00:00:00+00:00,Raiders,16,29,Packers
1990,10,1990-11-11T00:00:00+00:00,Rams,7,31,Giants
1990,10,1990-11-11T00:00:00+00:00,Saints,35,7,Buccaneers
1990,10,1990-11-12T00:00:00+00:00,Eagles,28,14,Redskins
1990,11,1990-11-18T00:00:00+00:00,49ers,31,7,Buccaneers
1990,11,1990-11-18T00:00:00+00:00,Bengals,27,3,Steelers
1990,11,1990-11-18T00:00:00+00:00,Bills,14,0,Patriots
1990,11,1990-11-18T00:00:00+00:00,Broncos,13,16,Bears
1990,11,1990-11-18T00:00:00+00:00,Browns,23,35,Oilers
1990,11,1990-11-18T00:00:00+00:00,Cardinals,21,24,Packers
1990,11,1990-11-18T00:00:00+00:00,Chiefs,27,10,Chargers
1990,11,1990-11-18T00:00:00+00:00,Colts,17,14,Jets
1990,11,1990-11-18T00:00:00+00:00,Falcons,23,24,Eagles
1990,11,1990-11-18T00:00:00+00:00,Giants,20,0,Lions
1990,11,1990-11-18T00:00:00+00:00,Rams,21,24,Cowboys
1990,11,1990-11-18T00:00:00+00:00,Redskins,31,17,Saints
1990,11,1990-11-18T00:00:00+00:00,Seahawks,21,24,Vikings
1990,11,1990-11-19T00:00:00+00:00,Dolphins,10,13,Raiders
1990,12,1990-11-22T00:00:00+00:00,Cowboys,27,17,Redskins
1990,12,1990-11-22T00:00:00+00:00,Lions,40,27,Broncos
1990,12,1990-11-25T00:00:00+00:00,49ers,17,28,Rams
1990,12,1990-11-25T00:00:00+00:00,Bengals,20,34,Colts
1990,12,1990-11-25T00:00:00+00:00,Browns,13,30,Dolphins
1990,12,1990-11-25T00:00:00+00:00,Cardinals,34,14,Patriots
1990,12,1990-11-25T00:00:00+00:00,Chargers,10,13,Seahawks
1990,12,1990-11-25T00:00:00+00:00,Eagles,31,13,Giants
1990,12,1990-11-25T00:00:00+00:00,Jets,7,24,Steelers
1990,12,1990-11-25T00:00:00+00:00,Packers,20,10,Buccaneers
1990,12,1990-11-25T00:00:00+00:00,Raiders,24,27,Chiefs
1990,12,1990-11-25T00:00:00+00:00,Saints,10,7,Falcons
1990,12,1990-11-25T00:00:00+00:00,Vikings,41,13,Bears
1990,12,1990-11-26T00:00:00+00:00,Oilers,27,24,Bills
1990,13,1990-12-02T00:00:00+00:00,Bears,23,17,Lions
1990,13,1990-12-02T00:00:00+00:00,Bills,30,23,Eagles
1990,13,1990-12-02T00:00:00+00:00,Broncos,20,23,Raiders
1990,13,1990-12-02T00:00:00+00:00,Browns,23,38,Rams
1990,13,1990-12-02T00:00:00+00:00,Buccaneers,23,17,Falcons
1990,13,1990-12-02T00:00:00+00:00,Cardinals,20,17,Colts
1990,13,1990-12-02T00:00:00+00:00,Chargers,38,17,Jets
1990,13,1990-12-02T00:00:00+00:00,Cowboys,17,13,Saints
1990,13,1990-12-02T00:00:00+00:00,Patriots,7,37,Chiefs
1990,13,1990-12-02T00:00:00+00:00,Redskins,42,20,Dolphins
1990,13,1990-12-02T00:00:00+00:00,Seahawks,13,10,Oilers
1990,13,1990-12-02T00:00:00+00:00,Steelers,12,16,Bengals
1990,13,1990-12-02T00:00:00+00:00,Vikings,23,7,Packers
1990,13,1990-12-03T00:00:00+00:00,49ers,7,3,Giants
1990,14,1990-12-09T00:00:00+00:00,Bengals,17,20,49ers
1990,14,1990-12-09T00:00:00+00:00,Chiefs,31,20,Broncos
1990,14,1990-12-09T00:00:00+00:00,Colts,7,31,Bills
1990,14,1990-12-09T00:00:00+00:00,Dolphins,23,20,Eagles
1990,14,1990-12-09T00:00:00+00:00,Falcons,13,24,Cardinals
1990,14,1990-12-09T00:00:00+00:00,Giants,23,15,Vikings
1990,14,1990-12-09T00:00:00+00:00,Oilers,58,14,Browns
1990,14,1990-12-09T00:00:00+00:00,Packers,14,20,Seahawks
1990,14,1990-12-09T00:00:00+00:00,Rams,20,24,Saints
1990,14,1990-12-09T00:00:00+00:00,Redskins,10,9,Bears
1990,14,1990-12-09T00:00:00+00:00,Steelers,24,3,Patriots
1990,14,1990-12-10T00:00:00+00:00,Lions,31,38,Raiders
1990,15,1990-12-15T00:00:00+00:00,Giants,13,17,Bills
1990,15,1990-12-15T00:00:00+00:00,Patriots,10,25,Redskins
