season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1989,1,1989-09-10T00:00:00+00:00,Bears,17,14,Bengals
1989,1,1989-09-10T00:00:00+00:00,Broncos,34,20,Chiefs
1989,1,1989-09-10T00:00:00+00:00,Colts,24,30,49ers
1989,1,1989-09-10T00:00:00+00:00,Dolphins,24,27,Bills
1989,1,1989-09-10T00:00:00+00:00,Eagles,31,7,Seahawks
1989,1,1989-09-10T00:00:00+00:00,Falcons,21,31,Rams
1989,1,1989-09-10T00:00:00+00:00,Jets,24,27,Patriots
1989,1,1989-09-10T00:00:00+00:00,Lions,13,16,Cardinals
1989,1,1989-09-10T00:00:00+00:00,Packers,21,23,Buccaneers
1989,1,1989-09-10T00:00:00+00:00,Raiders,40,14,Chargers
1989,1,1989-09-10T00:00:00+00:00,Saints,28,0,Cowboys
1989,1,1989-09-10T00:00:00+00:00,Steelers,0,51,Browns
1989,1,1989-09-10T00:00:00+00:00,Vikings,38,7,Oilers
1989,1,1989-09-11T00:00:00+00:00,Redskins,24,27,Giants
1989,2,1989-09-17T00:00:00+00:00,Bears,38,7,Vikings
1989,2,1989-09-17T00:00:00+00:00,Bengals,41,10,Steelers
1989,2,1989-09-17T00:00:00+00:00,Browns,38,24,Jets
1989,2,1989-09-17T00:00:00+00:00,Buccaneers,16,20,49ers
1989,2,1989-09-17T00:00:00+00:00,Chargers,27,34,Oilers
1989,2,1989-09-17T00:00:00+00:00,Chiefs,24,19,Raiders
1989,2,1989-09-17T00:00:00+00:00,Falcons,27,21,Cowboys
1989,2,1989-09-17T00:00:00+00:00,Giants,24,14,Lions
1989,2,1989-09-17T00:00:00+00:00,Packers,35,34,Saints
1989,2,1989-09-17T00:00:00+00:00,Patriots,10,24,Dolphins
1989,2,1989-09-17T00:00:00+00:00,Rams,31,17,Colts
1989,2,1989-09-17T00:00:00+00:00,Redskins,37,42,Eagles
1989,2,1989-09-17T00:00:00+00:00,Seahawks,24,34,Cardinals
1989,2,1989-09-18T00:00:00+00:00,Bills,14,28,Broncos
1989,3,1989-09-24T00:00:00+00:00,Broncos,28,21,Raiders
1989,3,1989-09-24T00:00:00+00:00,Buccaneers,20,10,Saints
1989,3,1989-09-24T00:00:00+00:00,Chargers,21,6,Chiefs
1989,3,1989-09-24T00:00:00+00:00,Colts,13,9,Falcons
1989,3,1989-09-24T00:00:00+00:00,Cowboys,7,30,Redskins
1989,3,1989-09-24T00:00:00+00:00,Dolphins,33,40,Jets
1989,3,1989-09-24T00:00:00+00:00,Eagles,28,38,49ers
1989,3,1989-09-24T00:00:00+00:00,Giants,35,7,Cardinals
1989,3,1989-09-24T00:00:00+00:00,Lions,27,47,Bears
1989,3,1989-09-24T00:00:00+00:00,Oilers,41,47,Bills
1989,3,1989-09-24T00:00:00+00:00,Patriots,3,24,Seahawks
1989,3,1989-09-24T00:00:00+00:00,Rams,41,38,Packers
1989,3,1989-09-24T00:00:00+00:00,Steelers,27,14,Vikings
1989,3,1989-09-25T00:00:00+00:00,Bengals,21,14,Browns
1989,4,1989-10-01T00:00:00+00:00,49ers,12,13,Rams
1989,4,1989-10-01T00:00:00+00:00,Bills,31,10,Patriots
1989,4,1989-10-01T00:00:00+00:00,Browns,16,13,Broncos
1989,4,1989-10-01T00:00:00+00:00,Cardinals,13,24,Chargers
1989,4,1989-10-01T00:00:00+00:00,Chiefs,17,21,Bengals
1989,4,1989-10-01T00:00:00+00:00,Cowboys,13,30,Giants
1989,4,1989-10-01T00:00:00+00:00,Jets,10,17,Colts
