season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1976,1,1976-09-13T11:00:00-05:00,Bills,21,30,Dolphins
1976,2,1976-09-19T11:00:00-05:00,Patriots,30,14,Dolphins
1976,3,1976-09-26T11:00:00-05:00,Dolphins,16,0,Jets
1976,4,1976-10-03T11:00:00-05:00,Dolphins,28,31,Rams
1976,5,1976-10-10T11:00:00-05:00,Colts,28,14,Dolphins
1976,6,1976-10-17T11:00:00-05:00,Dolphins,17,20,Chiefs
1976,7,1976-10-24T11:00:00-05:00,Buccaneers,20,23,Dolphins
1976,8,1976-10-31T11:00:00-05:00,Dolphins,10,3,Patriots
1976,9,1976-11-07T11:00:00-05:00,Jets,7,27,Dolphins
1976,10,1976-11-14T11:00:00-05:00,Steelers,14,3,Dolphins
1976,11,1976-11-22T11:00:00-05:00,Dolphins,16,17,Colts
1976,12,1976-11-28T11:00:00-05:00,Browns,17,13,Dolphins
1976,13,1976-12-05T11:00:00-05:00,Dolphins,45,27,Bills
1976,14,1976-12-11T11:00:00-05:00,Dolphins,7,29,Vikings
1976,17,1977-01-09T12:47:00-08:00,Vikings,14,32,Raiders
