season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1998,1,1998-09-06T00:00:00+00:00,49ers,36,30,Jets
1998,1,1998-09-06T00:00:00+00:00,Bears,23,24,Jaguars
1998,1,1998-09-06T00:00:00+00:00,Bengals,14,23,Oilers
1998,1,1998-09-06T00:00:00+00:00,Chargers,16,14,Bills
1998,1,1998-09-06T00:00:00+00:00,Chiefs,28,8,Raiders
1998,1,1998-09-06T00:00:00+00:00,Colts,15,24,Dolphins
1998,1,1998-09-06T00:00:00+00:00,Cowboys,38,10,Cardinals
1998,1,1998-09-06T00:00:00+00:00,Eagles,0,38,Seahawks
1998,1,1998-09-06T00:00:00+00:00,Giants,31,24,Redskins
1998,1,1998-09-06T00:00:00+00:00,Packers,38,19,Lions
1998,1,1998-09-06T00:00:00+00:00,Panthers,14,19,Falcons
1998,1,1998-09-06T00:00:00+00:00,Rams,17,24,Saints
1998,1,1998-09-06T00:00:00+00:00,Ravens,13,20,Steelers
1998,1,1998-09-06T00:00:00+00:00,Vikings,31,7,Buccaneers
1998,1,1998-09-07T00:00:00+00:00,Broncos,27,21,Patriots
1998,2,1998-09-13T00:00:00+00:00,Broncos,42,23,Cowboys
1998,2,1998-09-13T00:00:00+00:00,Dolphins,13,7,Bills
1998,2,1998-09-13T00:00:00+00:00,Falcons,17,12,Eagles
1998,2,1998-09-13T00:00:00+00:00,Jaguars,21,16,Chiefs
1998,2,1998-09-13T00:00:00+00:00,Jets,10,24,Ravens
1998,2,1998-09-13T00:00:00+00:00,Lions,28,34,Bengals
1998,2,1998-09-13T00:00:00+00:00,Oilers,7,13,Chargers
1998,2,1998-09-13T00:00:00+00:00,Packers,23,15,Buccaneers
1998,2,1998-09-13T00:00:00+00:00,Patriots,29,6,Colts
1998,2,1998-09-13T00:00:00+00:00,Raiders,20,17,Giants
1998,2,1998-09-13T00:00:00+00:00,Rams,31,38,Vikings
1998,2,1998-09-13T00:00:00+00:00,Saints,19,14,Panthers
1998,2,1998-09-13T00:00:00+00:00,Seahawks,33,14,Cardinals
1998,2,1998-09-13T00:00:00+00:00,Steelers,17,12,Bears
1998,2,1998-09-14T00:00:00+00:00,Redskins,10,45,49ers
1998,3,1998-09-20T00:00:00+00:00,Bengals,6,13,Packers
1998,3,1998-09-20T00:00:00+00:00,Bills,33,34,Rams
1998,3,1998-09-20T00:00:00+00:00,Buccaneers,27,15,Bears
1998,3,1998-09-20T00:00:00+00:00,Cardinals,17,3,Eagles
1998,3,1998-09-20T00:00:00+00:00,Chiefs,23,7,Chargers
1998,3,1998-09-20T00:00:00+00:00,Dolphins,21,0,Steelers
1998,3,1998-09-20T00:00:00+00:00,Jaguars,24,10,Ravens
1998,3,1998-09-20T00:00:00+00:00,Jets,44,6,Colts
1998,3,1998-09-20T00:00:00+00:00,Patriots,27,16,Oilers
1998,3,1998-09-20T00:00:00+00:00,Raiders,17,34,Broncos
1998,3,1998-09-20T00:00:00+00:00,Seahawks,24,14,Redskins
1998,3,1998-09-20T00:00:00+00:00,Vikings,29,6,Lions
1998,3,1998-09-21T00:00:00+00:00,Giants,7,31,Cowboys
