season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1987,1,1987-09-13T00:00:00+00:00,Bills,28,31,Jets
1987,1,1987-09-13T00:00:00+00:00,Broncos,40,17,Seahawks
1987,1,1987-09-13T00:00:00+00:00,Buccaneers,48,10,Falcons
1987,1,1987-09-13T00:00:00+00:00,Cardinals,24,13,Cowboys
1987,1,1987-09-13T00:00:00+00:00,Chiefs,20,13,Chargers
1987,1,1987-09-13T00:00:00+00:00,Colts,21,23,Bengals
1987,1,1987-09-13T00:00:00+00:00,Oilers,20,16,Rams
1987,1,1987-09-13T00:00:00+00:00,Packers,0,20,Raiders
1987,1,1987-09-13T00:00:00+00:00,Patriots,28,21,Dolphins
1987,1,1987-09-13T00:00:00+00:00,Redskins,34,24,Eagles
1987,1,1987-09-13T00:00:00+00:00,Saints,28,21,Browns
1987,1,1987-09-13T00:00:00+00:00,Steelers,30,17,49ers
1987,1,1987-09-13T00:00:00+00:00,Vikings,34,19,Lions
1987,1,1987-09-14T00:00:00+00:00,Bears,34,19,Giants
1987,2,1987-09-20T00:00:00+00:00,Bears,20,3,Buccaneers
1987,2,1987-09-20T00:00:00+00:00,Bengals,26,27,49ers
1987,2,1987-09-20T00:00:00+00:00,Bills,34,30,Oilers
1987,2,1987-09-20T00:00:00+00:00,Browns,34,10,Steelers
1987,2,1987-09-20T00:00:00+00:00,Chargers,28,24,Cardinals
1987,2,1987-09-20T00:00:00+00:00,Colts,10,23,Dolphins
1987,2,1987-09-20T00:00:00+00:00,Eagles,27,17,Saints
1987,2,1987-09-20T00:00:00+00:00,Falcons,21,20,Redskins
1987,2,1987-09-20T00:00:00+00:00,Giants,14,16,Cowboys
1987,2,1987-09-20T00:00:00+00:00,Packers,17,17,Broncos
1987,2,1987-09-20T00:00:00+00:00,Raiders,27,7,Lions
1987,2,1987-09-20T00:00:00+00:00,Rams,16,21,Vikings
1987,2,1987-09-20T00:00:00+00:00,Seahawks,43,14,Chiefs
1987,2,1987-09-21T00:00:00+00:00,Jets,43,24,Patriots
1987,7,1987-10-25T00:00:00+00:00,Buccaneers,26,27,Bears
1987,7,1987-10-25T00:00:00+00:00,Chargers,42,21,Chiefs
1987,7,1987-10-25T00:00:00+00:00,Colts,30,16,Patriots
1987,7,1987-10-25T00:00:00+00:00,Dolphins,31,34,Bills
1987,7,1987-10-25T00:00:00+00:00,Eagles,37,20,Cowboys
1987,7,1987-10-25T00:00:00+00:00,Giants,30,7,Cardinals
1987,7,1987-10-25T00:00:00+00:00,Lions,33,34,Packers
1987,7,1987-10-25T00:00:00+00:00,Oilers,37,33,Falcons
1987,7,1987-10-25T00:00:00+00:00,Raiders,13,35,Seahawks
1987,7,1987-10-25T00:00:00+00:00,Redskins,17,16,Jets
1987,7,1987-10-25T00:00:00+00:00,Saints,22,24,49ers
1987,7,1987-10-25T00:00:00+00:00,Steelers,23,20,Bengals
1987,7,1987-10-25T00:00:00+00:00,Vikings,34,27,Broncos
1987,7,1987-10-26T00:00:00+00:00,Browns,30,17,Rams
1987,8,1987-11-01T00:00:00+00:00,Bears,31,28,Chiefs
1987,8,1987-11-01T00:00:00+00:00,Bengals,29,31,Oilers
1987,8,1987-11-01T00:00:00+00:00,Bills,7,27,Redskins
1987,8,1987-11-01T00:00:00+00:00,Broncos,34,0,Lions
1987,8,1987-11-01T00:00:00+00:00,Cardinals,23,28,Eagles
1987,8,1987-11-01T00:00:00+00:00,Chargers,27,24,Browns
1987,8,1987-11-01T00:00:00+00:00,Dolphins,35,24,Steelers
1987,8,1987-11-01T00:00:00+00:00,Falcons,0,38,Saints
1987,8,1987-11-01T00:00:00+00:00,Jets,14,19,Colts
1987,8,1987-11-01T00:00:00+00:00,Packers,17,23,Buccaneers
1987,8,1987-11-01T00:00:00+00:00,Patriots,26,23,Raiders
1987,8,1987-11-01T00:00:00+00:00,Rams,10,31,49ers
1987,8,1987-11-01T00:00:00+00:00,Seahawks,28,17,Vikings
1987,8,1987-11-02T00:00:00+00:00,Cowboys,33,24,Giants
1987,9,1987-11-08T00:00:00+00:00,49ers,27,20,Oilers
1987,9,1987-11-08T00:00:00+00:00,Bengals,14,20,Dolphins
1987,9,1987-11-08T00:00:00+00:00,Bills,21,14,Broncos
1987,9,1987-11-08T00:00:00+00:00,Browns,38,3,Falcons
1987,9,1987-11-08T00:00:00+00:00,Cardinals,31,28,Buccaneers
1987,9,1987-11-08T00:00:00+00:00,Chiefs,16,17,Steelers
1987,9,1987-11-08T00:00:00+00:00,Colts,13,16,Chargers
1987,9,1987-11-08T00:00:00+00:00,Eagles,31,27,Redskins
1987,9,1987-11-08T00:00:00+00:00,Giants,17,10,Patriots
1987,9,1987-11-08T00:00:00+00:00,Lions,27,17,Cowboys
1987,9,1987-11-08T00:00:00+00:00,Packers,24,26,Bears
1987,9,1987-11-08T00:00:00+00:00,Rams,14,31,Saints
1987,9,1987-11-08T00:00:00+00:00,Vikings,31,20,Raiders
1987,9,1987-11-09T00:00:00+00:00,Jets,30,14,Seahawks
1987,10,1987-11-15T00:00:00+00:00,49ers,24,26,Saints
1987,10,1987-11-15T00:00:00+00:00,Browns,27,21,Bills
1987,10,1987-11-15T00:00:00+00:00,Cardinals,24,27,Rams
1987,10,1987-11-15T00:00:00+00:00,Chargers,16,14,Raiders
1987,10,1987-11-15T00:00:00+00:00,Chiefs,9,16,Jets
1987,10,1987-11-15T00:00:00+00:00,Dolphins,21,40,Colts
1987,10,1987-11-15T00:00:00+00:00,Eagles,17,20,Giants
1987,10,1987-11-15T00:00:00+00:00,Falcons,10,16,Bengals
1987,10,1987-11-15T00:00:00+00:00,Patriots,17,23,Cowboys
1987,10,1987-11-15T00:00:00+00:00,Redskins,20,13,Lions
1987,10,1987-11-15T00:00:00+00:00,Seahawks,24,13,Packers
1987,10,1987-11-15T00:00:00+00:00,Steelers,3,23,Oilers
1987,10,1987-11-15T00:00:00+00:00,Vikings,23,17,Buccaneers
1987,10,1987-11-16T00:00:00+00:00,Broncos,31,29,Bears
1987,11,1987-11-22T00:00:00+00:00,Bears,30,10,Lions
1987,11,1987-11-22T00:00:00+00:00,Bengals,16,30,Steelers
1987,11,1987-11-22T00:00:00+00:00,Buccaneers,10,24,49ers
1987,11,1987-11-22T00:00:00+00:00,Chiefs,3,23,Packers
