season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2008,1,2008-09-04T00:00:00+00:00,Giants,16,7,Redskins
2008,1,2008-09-07T00:00:00+00:00,49ers,13,23,Cardinals
2008,1,2008-09-07T00:00:00+00:00,Bills,34,10,Seahawks
2008,1,2008-09-07T00:00:00+00:00,Browns,10,28,Cowboys
2008,1,2008-09-07T00:00:00+00:00,Chargers,24,26,Panthers
2008,1,2008-09-07T00:00:00+00:00,Colts,13,29,Bears
2008,1,2008-09-07T00:00:00+00:00,Dolphins,14,20,Jets
2008,1,2008-09-07T00:00:00+00:00,Eagles,38,3,Rams
2008,1,2008-09-07T00:00:00+00:00,Falcons,34,21,Lions
2008,1,2008-09-07T00:00:00+00:00,Patriots,17,10,Chiefs
2008,1,2008-09-07T00:00:00+00:00,Ravens,17,10,Bengals
2008,1,2008-09-07T00:00:00+00:00,Saints,24,20,Buccaneers
2008,1,2008-09-07T00:00:00+00:00,Steelers,38,17,Texans
2008,1,2008-09-07T00:00:00+00:00,Titans,17,10,Jaguars
2008,1,2008-09-08T00:00:00+00:00,Packers,24,19,Vikings
2008,1,2008-09-08T00:00:00+00:00,Raiders,14,41,Broncos
2008,2,2008-09-14T00:00:00+00:00,Bengals,7,24,Titans
2008,2,2008-09-14T00:00:00+00:00,Broncos,39,38,Chargers
2008,2,2008-09-14T00:00:00+00:00,Browns,6,10,Steelers
2008,2,2008-09-14T00:00:00+00:00,Buccaneers,24,9,Falcons
2008,2,2008-09-14T00:00:00+00:00,Cardinals,31,10,Dolphins
2008,2,2008-09-14T00:00:00+00:00,Chiefs,8,23,Raiders
2008,2,2008-09-14T00:00:00+00:00,Jaguars,16,20,Bills
2008,2,2008-09-14T00:00:00+00:00,Jets,10,19,Patriots
2008,2,2008-09-14T00:00:00+00:00,Lions,25,48,Packers
2008,2,2008-09-14T00:00:00+00:00,Panthers,20,17,Bears
2008,2,2008-09-14T00:00:00+00:00,Rams,13,41,Giants
2008,2,2008-09-14T00:00:00+00:00,Redskins,29,24,Saints
2008,2,2008-09-14T00:00:00+00:00,Seahawks,30,33,49ers
2008,2,2008-09-14T00:00:00+00:00,Vikings,15,18,Colts
2008,2,2008-09-15T00:00:00+00:00,Cowboys,41,37,Eagles
2008,3,2008-09-21T00:00:00+00:00,49ers,31,13,Lions
2008,3,2008-09-21T00:00:00+00:00,Bears,24,27,Buccaneers
2008,3,2008-09-21T00:00:00+00:00,Bills,24,23,Raiders
2008,3,2008-09-21T00:00:00+00:00,Broncos,34,32,Saints
2008,3,2008-09-21T00:00:00+00:00,Colts,21,23,Jaguars
2008,3,2008-09-21T00:00:00+00:00,Eagles,15,6,Steelers
2008,3,2008-09-21T00:00:00+00:00,Falcons,38,14,Chiefs
2008,3,2008-09-21T00:00:00+00:00,Giants,26,23,Bengals
2008,3,2008-09-21T00:00:00+00:00,Packers,16,27,Cowboys
2008,3,2008-09-21T00:00:00+00:00,Patriots,13,38,Dolphins
2008,3,2008-09-21T00:00:00+00:00,Ravens,28,10,Browns
2008,3,2008-09-21T00:00:00+00:00,Redskins,24,17,Cardinals
2008,3,2008-09-21T00:00:00+00:00,Seahawks,37,13,Rams
2008,3,2008-09-21T00:00:00+00:00,Titans,31,12,Texans
2008,3,2008-09-21T00:00:00+00:00,Vikings,20,10,Panthers
2008,3,2008-09-22T00:00:00+00:00,Chargers,48,29,Jets
2008,4,2008-09-28T00:00:00+00:00,Bears,24,20,Eagles
2008,4,2008-09-28T00:00:00+00:00,Bengals,12,20,Browns
2008,4,2008-09-28T00:00:00+00:00,Buccaneers,30,21,Packers
2008,4,2008-09-28T00:00:00+00:00,Chiefs,33,19,Broncos
2008,4,2008-09-28T00:00:00+00:00,Cowboys,24,26,Redskins
2008,4,2008-09-28T00:00:00+00:00,Jaguars,30,27,Texans
2008,4,2008-09-28T00:00:00+00:00,Jets,56,35,Cardinals
2008,4,2008-09-28T00:00:00+00:00,Panthers,24,9,Falcons
2008,4,2008-09-28T00:00:00+00:00,Raiders,18,28,Chargers
2008,4,2008-09-28T00:00:00+00:00,Rams,14,31,Bills
2008,4,2008-09-28T00:00:00+00:00,Saints,31,17,49ers
2008,4,2008-09-28T00:00:00+00:00,Titans,30,17,Vikings
2008,4,2008-09-29T00:00:00+00:00,Steelers,23,20,Ravens
2008,5,2008-10-05T00:00:00+00:00,49ers,21,30,Patriots
2008,5,2008-10-05T00:00:00+00:00,Broncos,16,13,Buccaneers
2008,5,2008-10-05T00:00:00+00:00,Cardinals,41,17,Bills
2008,5,2008-10-05T00:00:00+00:00,Cowboys,31,22,Bengals
2008,5,2008-10-05T00:00:00+00:00,Dolphins,17,10,Chargers
2008,5,2008-10-05T00:00:00+00:00,Eagles,17,23,Redskins
2008,5,2008-10-05T00:00:00+00:00,Giants,44,6,Seahawks
2008,5,2008-10-05T00:00:00+00:00,Jaguars,21,26,Steelers
2008,5,2008-10-05T00:00:00+00:00,Lions,7,34,Bears
2008,5,2008-10-05T00:00:00+00:00,Packers,24,27,Falcons
2008,5,2008-10-05T00:00:00+00:00,Panthers,34,0,Chiefs
2008,5,2008-10-05T00:00:00+00:00,Ravens,10,13,Titans
2008,5,2008-10-05T00:00:00+00:00,Texans,27,31,Colts
2008,5,2008-10-06T00:00:00+00:00,Saints,27,30,Vikings
