season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2007,1,2007-09-06T00:00:00+00:00,Colts,41,10,Saints
2007,1,2007-09-09T00:00:00+00:00,Bills,14,15,Broncos
2007,1,2007-09-09T00:00:00+00:00,Browns,7,34,Steelers
2007,1,2007-09-09T00:00:00+00:00,Chargers,14,3,Bears
2007,1,2007-09-09T00:00:00+00:00,Cowboys,45,35,Giants
2007,1,2007-09-09T00:00:00+00:00,Jaguars,10,13,Titans
2007,1,2007-09-09T00:00:00+00:00,Jets,14,38,Patriots
2007,1,2007-09-09T00:00:00+00:00,Packers,16,13,Eagles
2007,1,2007-09-09T00:00:00+00:00,Raiders,21,36,Lions
2007,1,2007-09-09T00:00:00+00:00,Rams,13,27,Panthers
2007,1,2007-09-09T00:00:00+00:00,Redskins,16,13,Dolphins
2007,1,2007-09-09T00:00:00+00:00,Seahawks,20,6,Buccaneers
2007,1,2007-09-09T00:00:00+00:00,Texans,20,3,Chiefs
2007,1,2007-09-09T00:00:00+00:00,Vikings,24,3,Falcons
2007,1,2007-09-10T00:00:00+00:00,49ers,20,17,Cardinals
2007,1,2007-09-10T00:00:00+00:00,Bengals,27,20,Ravens
2007,2,2007-09-16T00:00:00+00:00,Bears,20,10,Chiefs
2007,2,2007-09-16T00:00:00+00:00,Broncos,23,20,Raiders
2007,2,2007-09-16T00:00:00+00:00,Browns,51,45,Bengals
2007,2,2007-09-16T00:00:00+00:00,Buccaneers,31,14,Saints
2007,2,2007-09-16T00:00:00+00:00,Cardinals,23,20,Seahawks
2007,2,2007-09-16T00:00:00+00:00,Dolphins,20,37,Cowboys
2007,2,2007-09-16T00:00:00+00:00,Giants,13,35,Packers
2007,2,2007-09-16T00:00:00+00:00,Jaguars,13,7,Falcons
2007,2,2007-09-16T00:00:00+00:00,Lions,20,17,Vikings
2007,2,2007-09-16T00:00:00+00:00,Panthers,21,34,Texans
2007,2,2007-09-16T00:00:00+00:00,Patriots,38,14,Chargers
2007,2,2007-09-16T00:00:00+00:00,Rams,16,17,49ers
2007,2,2007-09-16T00:00:00+00:00,Ravens,20,13,Jets
2007,2,2007-09-16T00:00:00+00:00,Steelers,26,3,Bills
2007,2,2007-09-16T00:00:00+00:00,Titans,20,22,Colts
2007,2,2007-09-17T00:00:00+00:00,Eagles,12,20,Redskins
2007,3,2007-09-23T00:00:00+00:00,Bears,10,34,Cowboys
2007,3,2007-09-23T00:00:00+00:00,Broncos,14,23,Jaguars
2007,3,2007-09-23T00:00:00+00:00,Buccaneers,24,3,Rams
2007,3,2007-09-23T00:00:00+00:00,Chiefs,13,10,Vikings
2007,3,2007-09-23T00:00:00+00:00,Eagles,56,21,Lions
2007,3,2007-09-23T00:00:00+00:00,Falcons,20,27,Panthers
2007,3,2007-09-23T00:00:00+00:00,Jets,31,28,Dolphins
2007,3,2007-09-23T00:00:00+00:00,Packers,31,24,Chargers
2007,3,2007-09-23T00:00:00+00:00,Patriots,38,7,Bills
2007,3,2007-09-23T00:00:00+00:00,Raiders,26,24,Browns
2007,3,2007-09-23T00:00:00+00:00,Ravens,26,23,Cardinals
2007,3,2007-09-23T00:00:00+00:00,Redskins,17,24,Giants
2007,3,2007-09-23T00:00:00+00:00,Seahawks,24,21,Bengals
2007,3,2007-09-23T00:00:00+00:00,Steelers,37,16,49ers
2007,3,2007-09-23T00:00:00+00:00,Texans,24,30,Colts
2007,3,2007-09-24T00:00:00+00:00,Saints,14,31,Titans
2007,4,2007-09-30T00:00:00+00:00,49ers,3,23,Seahawks
2007,4,2007-09-30T00:00:00+00:00,Bills,17,14,Jets
2007,4,2007-09-30T00:00:00+00:00,Browns,27,13,Ravens
2007,4,2007-09-30T00:00:00+00:00,Cardinals,21,14,Steelers
2007,4,2007-09-30T00:00:00+00:00,Chargers,16,30,Chiefs
2007,4,2007-09-30T00:00:00+00:00,Colts,38,20,Broncos
2007,4,2007-09-30T00:00:00+00:00,Cowboys,35,7,Rams
2007,4,2007-09-30T00:00:00+00:00,Dolphins,17,35,Raiders
2007,4,2007-09-30T00:00:00+00:00,Falcons,26,16,Texans
2007,4,2007-09-30T00:00:00+00:00,Giants,16,3,Eagles
2007,4,2007-09-30T00:00:00+00:00,Lions,37,27,Bears
2007,4,2007-09-30T00:00:00+00:00,Panthers,7,20,Buccaneers
2007,4,2007-09-30T00:00:00+00:00,Vikings,16,23,Packers
2007,4,2007-10-01T00:00:00+00:00,Bengals,13,34,Patriots
2007,5,2007-10-07T00:00:00+00:00,49ers,7,9,Ravens
2007,5,2007-10-07T00:00:00+00:00,Broncos,3,41,Chargers
2007,5,2007-10-07T00:00:00+00:00,Chiefs,7,17,Jaguars
2007,5,2007-10-07T00:00:00+00:00,Colts,33,14,Buccaneers
2007,5,2007-10-07T00:00:00+00:00,Giants,35,24,Jets
2007,5,2007-10-07T00:00:00+00:00,Packers,20,27,Bears
2007,5,2007-10-07T00:00:00+00:00,Patriots,34,17,Browns
2007,5,2007-10-07T00:00:00+00:00,Rams,31,34,Cardinals
2007,5,2007-10-07T00:00:00+00:00,Redskins,34,3,Lions
2007,5,2007-10-07T00:00:00+00:00,Saints,13,16,Panthers
2007,5,2007-10-07T00:00:00+00:00,Steelers,21,0,Seahawks
2007,5,2007-10-07T00:00:00+00:00,Texans,22,19,Dolphins
2007,5,2007-10-07T00:00:00+00:00,Titans,20,13,Falcons
2007,5,2007-10-08T00:00:00+00:00,Bills,24,25,Cowboys
2007,6,2007-10-14T00:00:00+00:00,Bears,31,34,Vikings
2007,6,2007-10-14T00:00:00+00:00,Browns,41,31,Dolphins
2007,6,2007-10-14T00:00:00+00:00,Buccaneers,13,10,Titans
2007,6,2007-10-14T00:00:00+00:00,Cardinals,10,25,Panthers
2007,6,2007-10-14T00:00:00+00:00,Chargers,28,14,Raiders
2007,6,2007-10-14T00:00:00+00:00,Chiefs,27,20,Bengals
2007,6,2007-10-14T00:00:00+00:00,Cowboys,27,48,Patriots
2007,6,2007-10-14T00:00:00+00:00,Jaguars,37,17,Texans
2007,6,2007-10-14T00:00:00+00:00,Jets,9,16,Eagles
2007,6,2007-10-14T00:00:00+00:00,Packers,17,14,Redskins
2007,6,2007-10-14T00:00:00+00:00,Ravens,22,3,Rams
2007,6,2007-10-14T00:00:00+00:00,Seahawks,17,28,Saints
2007,6,2007-10-15T00:00:00+00:00,Falcons,10,31,Giants
2007,7,2007-10-21T00:00:00+00:00,Bengals,38,31,Jets
2007,7,2007-10-21T00:00:00+00:00,Bills,19,14,Ravens
2007,7,2007-10-21T00:00:00+00:00,Broncos,31,28,Steelers
2007,7,2007-10-21T00:00:00+00:00,Cowboys,24,14,Vikings
2007,7,2007-10-21T00:00:00+00:00,Dolphins,28,49,Patriots
2007,7,2007-10-21T00:00:00+00:00,Eagles,16,19,Bears
2007,7,2007-10-21T00:00:00+00:00,Giants,33,15,49ers
2007,7,2007-10-21T00:00:00+00:00,Lions,23,16,Buccaneers
2007,7,2007-10-21T00:00:00+00:00,Raiders,10,12,Chiefs
2007,7,2007-10-21T00:00:00+00:00,Redskins,21,19,Cardinals
2007,7,2007-10-21T00:00:00+00:00,Saints,22,16,Falcons
2007,7,2007-10-21T00:00:00+00:00,Seahawks,33,6,Rams
2007,7,2007-10-21T00:00:00+00:00,Texans,36,38,Titans
2007,7,2007-10-22T00:00:00+00:00,Jaguars,7,29,Colts
2007,8,2007-10-28T00:00:00+00:00,49ers,10,31,Saints
2007,8,2007-10-28T00:00:00+00:00,Bears,7,16,Lions
2007,8,2007-10-28T00:00:00+00:00,Bengals,13,24,Steelers
2007,8,2007-10-28T00:00:00+00:00,Buccaneers,23,24,Jaguars
2007,8,2007-10-28T00:00:00+00:00,Chargers,35,10,Texans
2007,8,2007-10-28T00:00:00+00:00,Dolphins,10,13,Giants
2007,8,2007-10-28T00:00:00+00:00,Jets,3,13,Bills
2007,8,2007-10-28T00:00:00+00:00,Panthers,7,31,Colts
2007,8,2007-10-28T00:00:00+00:00,Patriots,52,7,Redskins
2007,8,2007-10-28T00:00:00+00:00,Rams,20,27,Browns
2007,8,2007-10-28T00:00:00+00:00,Titans,13,9,Raiders
2007,8,2007-10-28T00:00:00+00:00,Vikings,16,23,Eagles
2007,8,2007-10-29T00:00:00+00:00,Broncos,13,19,Packers
2007,9,2007-11-04T00:00:00+00:00,Bills,33,21,Bengals
2007,9,2007-11-04T00:00:00+00:00,Browns,33,30,Seahawks
2007,9,2007-11-04T00:00:00+00:00,Buccaneers,17,10,Cardinals
2007,9,2007-11-04T00:00:00+00:00,Chiefs,22,33,Packers
2007,9,2007-11-04T00:00:00+00:00,Colts,20,24,Patriots
2007,9,2007-11-04T00:00:00+00:00,Eagles,17,38,Cowboys
2007,9,2007-11-04T00:00:00+00:00,Falcons,20,16,49ers
2007,9,2007-11-04T00:00:00+00:00,Jets,20,23,Redskins
2007,9,2007-11-04T00:00:00+00:00,Lions,44,7,Broncos
2007,9,2007-11-04T00:00:00+00:00,Raiders,17,24,Texans
2007,9,2007-11-04T00:00:00+00:00,Saints,41,24,Jaguars
2007,9,2007-11-04T00:00:00+00:00,Titans,20,7,Panthers
2007,9,2007-11-04T00:00:00+00:00,Vikings,35,17,Chargers
2007,9,2007-11-05T00:00:00+00:00,Steelers,38,7,Ravens
2007,10,2007-11-11T00:00:00+00:00,Cardinals,31,21,Lions
2007,10,2007-11-11T00:00:00+00:00,Chargers,23,21,Colts
2007,10,2007-11-11T00:00:00+00:00,Chiefs,11,27,Broncos
2007,10,2007-11-11T00:00:00+00:00,Dolphins,10,13,Bills
2007,10,2007-11-11T00:00:00+00:00,Giants,20,31,Cowboys
2007,10,2007-11-11T00:00:00+00:00,Packers,34,0,Vikings
2007,10,2007-11-11T00:00:00+00:00,Panthers,13,20,Falcons
2007,10,2007-11-11T00:00:00+00:00,Raiders,6,17,Bears
2007,10,2007-11-11T00:00:00+00:00,Ravens,7,21,Bengals
2007,10,2007-11-11T00:00:00+00:00,Redskins,25,33,Eagles
2007,10,2007-11-11T00:00:00+00:00,Saints,29,37,Rams
2007,10,2007-11-11T00:00:00+00:00,Steelers,31,28,Browns
2007,10,2007-11-11T00:00:00+00:00,Titans,13,28,Jaguars
2007,10,2007-11-12T00:00:00+00:00,Seahawks,24,0,49ers
2007,11,2007-11-18T00:00:00+00:00,49ers,9,13,Rams
2007,11,2007-11-18T00:00:00+00:00,Bengals,27,35,Cardinals
2007,11,2007-11-18T00:00:00+00:00,Bills,10,56,Patriots
2007,11,2007-11-18T00:00:00+00:00,Colts,13,10,Chiefs
2007,11,2007-11-18T00:00:00+00:00,Cowboys,28,23,Redskins
2007,11,2007-11-18T00:00:00+00:00,Eagles,17,7,Dolphins
2007,11,2007-11-18T00:00:00+00:00,Falcons,7,31,Buccaneers
2007,11,2007-11-18T00:00:00+00:00,Jaguars,24,17,Chargers
