season,week,kickoff,home_team,home_score,visitors_score,visiting_team
1985,1,1985-09-08T00:00:00+00:00,Bears,38,28,Buccaneers
1985,1,1985-09-08T00:00:00+00:00,Bengals,24,28,Seahawks
1985,1,1985-09-08T00:00:00+00:00,Bills,9,14,Chargers
1985,1,1985-09-08T00:00:00+00:00,Browns,24,27,Cardinals
1985,1,1985-09-08T00:00:00+00:00,Falcons,27,28,Lions
1985,1,1985-09-08T00:00:00+00:00,Giants,21,0,Eagles
1985,1,1985-09-08T00:00:00+00:00,Oilers,26,23,Dolphins
1985,1,1985-09-08T00:00:00+00:00,Patriots,26,20,Packers
1985,1,1985-09-08T00:00:00+00:00,Raiders,31,0,Jets
1985,1,1985-09-08T00:00:00+00:00,Rams,20,16,Broncos
1985,1,1985-09-08T00:00:00+00:00,Saints,27,47,Chiefs
1985,1,1985-09-08T00:00:00+00:00,Steelers,45,3,Colts
1985,1,1985-09-08T00:00:00+00:00,Vikings,28,21,49ers
1985,1,1985-09-09T00:00:00+00:00,Cowboys,44,14,Redskins
1985,2,1985-09-12T00:00:00+00:00,Chiefs,36,20,Raiders
1985,2,1985-09-15T00:00:00+00:00,49ers,35,16,Falcons
1985,2,1985-09-15T00:00:00+00:00,Bears,20,7,Patriots
1985,2,1985-09-15T00:00:00+00:00,Broncos,34,23,Saints
1985,2,1985-09-15T00:00:00+00:00,Buccaneers,16,31,Vikings
1985,2,1985-09-15T00:00:00+00:00,Cardinals,41,27,Bengals
1985,2,1985-09-15T00:00:00+00:00,Chargers,35,49,Seahawks
1985,2,1985-09-15T00:00:00+00:00,Dolphins,30,13,Colts
1985,2,1985-09-15T00:00:00+00:00,Eagles,6,17,Rams
1985,2,1985-09-15T00:00:00+00:00,Jets,42,3,Bills
1985,2,1985-09-15T00:00:00+00:00,Lions,26,21,Cowboys
1985,2,1985-09-15T00:00:00+00:00,Packers,23,20,Giants
1985,2,1985-09-15T00:00:00+00:00,Redskins,16,13,Oilers
1985,2,1985-09-16T00:00:00+00:00,Browns,17,7,Steelers
1985,3,1985-09-19T00:00:00+00:00,Vikings,24,33,Bears
1985,3,1985-09-22T00:00:00+00:00,Bengals,41,44,Chargers
1985,3,1985-09-22T00:00:00+00:00,Bills,14,17,Patriots
1985,3,1985-09-22T00:00:00+00:00,Colts,14,6,Lions
1985,3,1985-09-22T00:00:00+00:00,Cowboys,20,7,Browns
1985,3,1985-09-22T00:00:00+00:00,Dolphins,31,0,Chiefs
1985,3,1985-09-22T00:00:00+00:00,Falcons,28,44,Broncos
1985,3,1985-09-22T00:00:00+00:00,Giants,27,17,Cardinals
1985,3,1985-09-22T00:00:00+00:00,Packers,3,24,Jets
1985,3,1985-09-22T00:00:00+00:00,Raiders,10,34,49ers
1985,3,1985-09-22T00:00:00+00:00,Redskins,6,19,Eagles
1985,3,1985-09-22T00:00:00+00:00,Saints,20,13,Buccaneers
1985,3,1985-09-22T00:00:00+00:00,Steelers,20,0,Oilers
1985,3,1985-09-23T00:00:00+00:00,Seahawks,24,35,Rams
1985,4,1985-09-29T00:00:00+00:00,49ers,17,20,Saints
1985,4,1985-09-29T00:00:00+00:00,Bears,45,10,Redskins
1985,4,1985-09-29T00:00:00+00:00,Bills,20,27,Vikings
1985,4,1985-09-29T00:00:00+00:00,Broncos,26,30,Dolphins
